NUVA,NUVA label,IsAbstract,CIP,CIP label,Best,Blur,Equiv
VAC1055,NUVAXOVID XBB.1.5,False,CIP-3400930277393,NUVAXOVID XBB.1.5,True,1,7
VAC1055,NUVAXOVID XBB.1.5,False,CIP-3400930277409,NUVAXOVID XBB.1.5,True,1,7
VAC1055,NUVAXOVID XBB.1.5,False,CIP-3400930291559,NUVAXOVID XBB.1.5,True,1,7
VAC1055,NUVAXOVID XBB.1.5,False,CIP-3400930297827,NUVAXOVID XBB.1.5,True,1,7
VAC1056,R21/MATRIX-M,False,,,,,
VAC1057,ENGERIX B JUNIOR,False,,,,,
VAC1058,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 50 µg MODERNA",False,,,,,
VAC1059,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 25 µg MODERNA",False,,,,,
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,False,CIP-3400930275597,SPIKEVAX XBB.1.5 50 µg MODERNA,True,1,4
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,False,CIP-3400930275610,SPIKEVAX XBB.1.5 50 µg MODERNA,True,1,4
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,False,CIP-3400930275627,SPIKEVAX XBB.1.5 50 µg MODERNA,True,1,4
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,False,CIP-3400930275634,SPIKEVAX XBB.1.5 50 µg MODERNA,True,1,4
VAC1061,PENBRAYA,False,,,,,
VAC1062,CMV immune globulin,True,,,,,
VAC1063,"Hepatitis C vaccine, unspecified",True,,,,,
VAC1064,"HIV vaccine, unspecified",True,,,,,
VAC1065,Leprosy vaccine,True,,,,,
VAC1066,"Melanoma vaccine, unspecified",True,,,,,
VAC1067,"Streptococcus pyogenes vaccine, unspecified",True,,,,,
VAC1068,"Rift Valley fever vaccine, unspecified",True,,,,,
VAC1069,Vaccinia immune globulin,True,,,,,
VAC1070,FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE,False,,,,,
VAC1071,"RSV antibody or vaccine, unspecified",True,,,,,
VAC1072,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,,,,,
VAC1073,"Lyme disease vaccine, unspecified",True,,,,,
VAC1074,CYFENDUS,False,,,,,
VAC1075,"Acellular anthrax vaccine, unspecified",True,,,,,
VAC1076,UROMUNE (MV 140),False,,,,,
VAC1077,ENVAX-A71,False,,,,,
VAC1078,ENVACGEN,False,,,,,
VAC1079,VAX-SPIRAL,False,,,,,
VAC1080,COVAXIN,False,,,,,
VAC1081,BAYGAM,False,,,,,
VAC1082,BAYHEP B,False,,,,,
VAC1083,BAYRAB,False,,,,,
VAC1084,BAYTET,False,,,,,
VAC1085,MYCOBAX,False,,,,,
VAC1086,PNEUMUNE,False,,,,,
VAC1087,HYPERTET,False,,,,,
VAC1088,HYPERRAB,False,,,,,
VAC1089,HYPERHEP B,False,,,,,
VAC1090,MENZB,False,,,,,
VAC1091,VARIZIG,False,,,,,
VAC1092,KAMRAB,False,,,,,
VAC1093,HEPAGAM,False,,,,,
VAC1094,OROCHOL,False,,,,,
VAC1095,MVA85A,False,,,,,
VAC1096,MORCVAX,False,,,,,
VAC1097,CYTOGAM,False,,,,,
VAC1098,XANAFLU,False,,,,,
VAC1099,BABYBIG,False,,,,,
VAC1100,BOTULISM ANTITOXIN BEHRING,False,CIP-3400959060013,BOTULISM ANTITOXIN BEHRING,True,1,1
VAC1101,DOTARICIN,False,,,,,
VAC1102,HIB-IMMUNE,False,,,,,
VAC1103,HIB-VAX,False,,,,,
VAC1104,DIPHTHERIA ANTITOXIN B.P.,False,,,,,
VAC1105,BAT EMERGENT BIOSOLUTIONS,False,,,,,
VAC1106,"COVID-19 VLP vaccine, unspecified",True,,,,,
VAC1107,"Whole inactivated Cholera vaccine, unspecified",True,,,,,
VAC1108,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.1 variant, unspecified",True,,,,,
VAC1109,"ACW unconjugated meningococcal vaccine, unspecified",True,,,,,
VAC1110,"Meningococcal C vaccine unconjugated, unspecified",True,,,,,
VAC1111,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified",True,,,,,
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,,,,,
VAC1113,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,,,,,
VAC1114,"Vaccine against typhoid fever and hepatitis A, unspecified",True,,,,,
VAC1115,"Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",True,,,,,
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",True,,,,,
VAC1117,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,,,,,
VAC1118,"Enterovirus A71 vaccine, unspecified",True,,,,,
VAC1119,"COVID-19 inactivated vaccine, whole virus, authorized, unspecified",True,,,,,
VAC1120,"Trivalent leptospirosis vaccine, unspecified",True,,,,,
VAC1121,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 10µg, unspecified",True,,,,,
VAC1122,"1st generation live smallpox vaccine, unspecified",True,,,,,
VAC1123,"Live attenuated trivalent influenza vaccine, unspecified",True,,,,,
VAC1124,"Inactivated whole virus COVID-19 vaccine, in clinical trial, unspecified",True,,,,,
VAC1125,"Hepatitis B vaccine, unspecified",True,,,,,
VAC1126,"Pentavalent DTP Hib vaccine - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",True,,,,,
VAC1127,"Immunoglobulin against hepatitis A, measles, chickenpox and rubella, unspecified",True,,,,,
VAC1128,"COVID-19 plasmid DNA vaccine, unspecified",True,,,,,
VAC1129,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,,,,,
VAC1130,"Trivalent inactivated seasonal influenza vaccine and tetanus toxoid, unspecified",True,,,,,
VAC1131,"17-valent unconjugated pneumococcal vaccine, unspecified",True,,,,,
VAC1132,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 1.5 micrograms, unspecified",True,,,,,
VAC1133,"Meningococcal ACWY polysaccharide conjugate vaccine, unspecified",True,,,,,
VAC1134,"Live attenuated vaccine against Argentine hemorrhagic fever, Junin virus, unspecified",True,,,,,
VAC1135,"COVID-19 Plasmid DNA vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, by inhalation, unspecified",True,,,,,
VAC1136,"23-valent Pneumococcus conjugate vaccine, unspecified",True,,,,,
VAC1137,"Whole inactivated tick-borne encephalitis vaccine, strain K23, unspecified",True,,,,,
VAC1138,COVID-19 recombinant protein subunit vaccine,True,,,,,
VAC1139,"COVID-19 vaccine, non-replicating vector, Newcastle disease virus encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1140,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 25 micrograms, unspecified",True,,,,,
VAC1141,"Bird Flu H5N8 Vaccine, unspecified",True,,,,,
VAC1142,"COVID-19 vaccine, non-replicating vector, antigen-presenting cells, unspecified",True,,,,,
VAC1143,"COVID-19 vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, unspecified",True,,,,,
VAC1144,"COVID-19 protein subunit vaccine, recombinant SARS-CoV-2 spike protein, S-2P and CpG1018, unspecified",True,,,,,
VAC1145,"Recombinant hepatitis B vaccine, three antigens, unspecified",True,,,,,
VAC1146,"Inactivated quadrivalent influenza vaccine, high dose, unspecified",True,,,,,
VAC1147,"Human monoclonal antibody against respiratory syncytial virus (RSV), nirsevimab, unspecified",True,,,,,
VAC1148,"Haemophilus influenzae type b vaccine, unconjugated polysaccharide, unspecified",True,,,,,
VAC1149,"Oral live attenuated cholera vaccine, unspecified",True,,,,,
VAC1150,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,,,,,
VAC1151,"Quadrivalent DTPeP vaccine - Diphtheria-Tetanus-Pertussis-Polio, unspecified",True,,,,,
VAC1152,"Meningococcal B vaccine containing fHbp of subfamilies A and B, unspecified",True,,,,,
VAC1153,"Quadrivalent meningococcal ACWY vaccine, diphtheria toxoid conjugate, unspecified",True,,,,,
VAC1154,"Whole inactivated mumps vaccine, unspecified",True,,,,,
VAC1155,"Plasma hepatitis B vaccine, unspecified",True,,,,,
VAC1156,"Immunoglobulin against botulism, unspecified",True,,,,,
VAC1157,"3rd generation smallpox vaccine, modified Ankara vaccinia virus, unspecified",True,,,,,
VAC1158,"COVID-19 mRNA vaccine against the Omicron XBB.1.5 variant, 3 micrograms, unspecified",True,,,,,
VAC1159,"Recombinant trivalent influenza vaccine, unspecified",True,,,,,
VAC1160,"2nd generation live smallpox vaccine, unspecified",True,,,,,
VAC1161,"Quadrivalent DTPeP vaccine - Diphtheria-Tetanus-Pertussis-Hib PRP, unspecified",True,,,,,
VAC1162,"COVID-19 mRNA vaccine, bivalent, original virus and Omicron BA.1 variant, 15 micrograms, unspecified",True,,,,,
VAC1163,"20-valent Pneumococcus conjugate vaccine, unspecified",True,,,,,
VAC1164,"Quadrivalent DTPaHib- Diphtheria-Tetanus-Pertussis-Hib PRP vaccine, unspecified",True,,,,,
VAC1165,"Diphtheria toxoid, standard dose, unspecified",True,,,,,
VAC1166,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, currently in clinical trial, unspecified",True,,,,,
VAC1167,"Acellular Pertussis Vaccine, unspecified",True,,,,,
VAC1168,"Quadrivalent DTPeHib- Diphtheria-Tetanus-Pertussis-Hib OC vaccine, unspecified",True,,,,,
VAC1169,"COVID-19 Bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 15 micrograms, unspecified",True,,,,,
VAC1170,"Non-replicating viral vector COVID-19 vaccine, chimpanzee adenovirus ChadOx1 encoding the SARS-CoV-2 spike protein",True,,,,,
VAC1171,"Inactivated trivalent influenza vaccine, high dose, unspecified",True,,,,,
VAC1172,"Diphtheria toxoid, reduced dose, unspecified",True,,,,,
VAC1173,"COVID-19 vaccine with replicative viral vector, influenza virus encoding the spike protein of SARS-CoV-2, unspecified",True,,,,,
VAC1174,"Pentavalent DTPaPHepB vaccine - Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B 10µg, unspecified",True,,,,,
VAC1175,"Inactivated trivalent influenza vaccine cell culture, normal dose, unspecified",True,,,,,
VAC1176,"COVID-19 vaccine with non-replicating viral vector, adenovirus 5 encoding the S and N proteins of SARS-CoV-2, unspecified",True,,,,,
VAC1177,"3rd generation smallpox vaccine, live vaccinia virus with minimal replication, unspecified",True,,,,,
VAC1178,"Tetravalent Dengue vaccine, live attenuated chimeric recombinant, unspecified",True,,,,,
VAC1179,"Cholera and typhoid vaccine, injectable, unspecified",True,,,,,
VAC1180,"Recombinant Lyme disease vaccine, unspecified",True,,,,,
VAC1181,"Pentavalent vaccine DTPeHibHepB - Diphtheria-Tetanus-Pertussis-Hib PRP-HepatitisB 10µg, unspecified",True,,,,,
VAC1182,"Meningococcal ACWY polysaccharide vaccine conjugated to tetanus toxoid, unspecified",True,,,,,
VAC1183,"Non-replicating viral vector Ebola vaccine, unspecified",True,,,,,
VAC1184,"Meningococcal C polysaccharide vaccine conjugated to tetanus toxoid, unspecified",True,,,,,
VAC1185,"COVID-19 vaccine with non-replicating viral vector, adenovirus 26 encoding the spike protein of SARS-CoV-2, unspecified",True,,,,,
VAC1186,"COVID-19 vaccine with replicative viral vector with antigen-presenting cells, unspecified",True,,,,,
VAC1187,"COVID-19 vaccine with replicative viral vector, measles virus encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1188,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 3 micrograms, unspecified",True,,,,,
VAC1189,"Non-replicating vector COVID-19 vaccine, modified Ankara vaccine encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1190,"COVID-19 vaccine with replicative viral vector, vesicular stomatitis virus encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1191,"Vaccine for the prevention of urinary infections in women, unspecified",True,,,,,
VAC1192,"Pentavalent vaccine DTPePHibHepB - Diphtheria-Tetanus-Pertussis-Hib OC-HepatitisB 10µg, unspecified",True,,,,,
VAC1193,"Japanese encephalitis vaccine, live recombinant attenuated, unspecified",True,,,,,
VAC1194,"Tetanus, typhoid and paratypoid A and B vaccines, unspecified",True,,,,,
VAC1195,"COVID-19 vaccine with non-replicating viral vector, adenovirus 26 encoding the spike protein of SARS-CoV-2, in clinical trial, unspecified",True,,,,,
VAC1196,"Japanese encephalitis vaccine, whole inactivated prepared from murine brain tissue, unspecified",True,,,,,
VAC1197,"COVID-19 vaccine with chimpanzee adenovirus and self-amplifying mRNA, unspecified",True,,,,,
VAC1198,"Chinkungunya vaccine, live attenuated, unspecified",True,,,,,
VAC1199,"Recombinant vesicular stomatitis replicative viral vector Ebola vaccine (rVSV) - EBOV GP glycoprotein, unspecified",True,,,,,
VAC1200,"Quadrivalent influenza vaccine, on cell culture, unspecified",True,,,,,
VAC1201,"Tetravalent Dengue vaccine, live attenuated chimeric recombinant based on 17D yellow fever vaccine, unspecified",True,,,,,
VAC1202,"COVID-19 vaccine with live attenuated virus, unspecified",True,,,,,
VAC1203,"Brucellosis vaccine, protein (P.I. antigen)",True,,,,,
VAC1204,"COVID-19 protein subunit vaccine, recombinant spike protein, with adjuvant, unspecified",True,,,,,
VAC1205,"Ebola virus vaccine, recombinant live non-replicating viral vector Ad26.ZEBOV, unspecified",True,,,,,
VAC1206,"COVID-19 vaccine with self-amplifying mRNA, unspecified",True,,,,,
VAC1207,"COVID-19 vaccine with replicative viral vector, Newcastle disease virus encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1208,"Quadrivalent DTPeHepB vaccine - Diphtheria-Tetanus-Pertussis-HepatitisB 10µg, unspecified",True,,,,,
VAC1209,"Measles vaccine, whole inactivated, unspecified",True,,,,,
VAC1210,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, original virus, 100 micrograms, unspecified",True,,,,,
VAC1211,"Meningococcal C polysaccharide vaccine conjugated to CRM197 protein, unspecified",True,,,,,
VAC1212,"Trivalent Poliomyelitis vaccine, whole inactivated oral, unspecified",True,,,,,
VAC1213,"Cholera vaccine containing recombinant cholera toxin B subunit and inactivated whole V. cholerae O1 bacteria, unspecified",True,,,,,
VAC1214,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, against the Omicron XBB.1.5 variant, 10µg, unspecified",True,,,,,
VAC1215,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib OMP-Polio-Hepatitis B 10µg, unspecified",True,,,,,
VAC1216,"Quadrivalent DTPaHepB vaccine - Diphtheria-Tetanus-Pertussis-Hepatitis B 10µg, unspecified",True,,,,,
VAC1217,"Vaccine against hepatitis B and Haemophilus influenzae type b, unspecified",True,,,,,
VAC1218,"Meningococcal A polysaccharide vaccine conjugated to tetanus toxoid, unspecified",True,,,,,
VAC1219,"Hexavalent vaccine DTPeHibMCV-A-C-T - Diphtheria-Tetanus-Pertussis-Hib PRP-Meningococcus A and C, conjugated with tetanus toxoid, unspecified",True,,,,,
VAC1220,"Meningococcal CY and anti-Haemophilus influenzae type b vaccine, conjugated with tetanus toxoid, unspecified",True,,,,,
VAC1221,"Trivalent vaccine against diphtheria, tetanus and rubella, unspecified",True,,,,,
VAC1222,"Human monoclonal antibody against respiratory syncytial virus (RSV), palivizumab, unspecified",True,,,,,
VAC1223,"Immunoglobulin against respiratory syncytial virus (RSV), unspecified",True,,,,,
VAC1224,"Respiratory syncytial virus (RSV) vaccine, recombinant, F-glycoprotein (prefusion) RSV subtypes A and B, unspecified",True,,,,,
VAC1225,"DT-TAB Diphtheria, tetanus, typhoid and paratypoid A and B vaccines, unspecified",True,,,,,
VAC1226,"Combined hepatitis A and B vaccine, pediatric dose, unspecified",True,,,,,
VAC1227,"Recombinant hepatitis B vaccine, pediatric dose, unspecified",True,,,,,
VAC1228,"Respiratory syncytial virus (RSV) vaccine, recombinant, F protein-derived RSVPreF3 antigen, unspecified",True,,,,,
VAC1229,Vaccine against meningococcal serogroups B (outer membrane vesicle proteins) and C,True,,,,,
VAC1230,"Meningococcal C and anti-Haemophilus influenzae type b vaccine, conjugated with tetanus toxoid, unspecified",True,,,,,
VAC1231,"Pentavalent vaccine DTPaHibHepB- Diphtheria-Tetanus-Pertussis-Hib PRP-Hepatitis B 10μg, unspecified",True,,,,,
VAC1232,"Acellular pertussis vaccine, reduced dose, unspecified",True,,,,,
VAC1233,"10-valent Pneumococcus conjugate vaccine, unspecified",True,,,,,
VAC1234,"15-valent unconjugated pneumococcal vaccine, unspecified",True,,,,,
VAC1235,"RIX4414 monovalent rotavirus vaccine, unspecified",True,,,,,
VAC1236,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, Omicron subvariant XBB.1.5, unspecified",True,,,,,
VAC1237,"Pre-erythrocytic malaria vaccine, unspecified",True,,,,,
VAC1238,"Vaccine against hepatitis B and malaria, unspecified",True,,,,,
VAC1239,"15-valent Pneumococcus conjugate vaccine, unspecified",True,,,,,
VAC1240,"4-component meningococcal B vaccine, unspecified",True,,,,,
VAC1241,"Shingles vaccine, varicella-zoster virus (VZV) surface glycoprotein E (gE), unspecified",True,,,,,
VAC1242,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 25 micrograms",True,,,,,
VAC1243,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 50 micrograms",True,,,,,
VAC1244,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 30 micrograms",True,,,,,
VAC1245,"ABCWY meningococcal vaccine, unspecified",True,,,,,
VAC1246,VACCIN COVID-GRIPPE ARN MRNA-1083,False,,,,,
VAC1247,"Hepatitis A vaccine, unspecified",True,,,,,
VAC1248,"Influenza/Covid 19 mRNA vaccine, unspecified",True,,,,,
VAC1249,"Flu vaccine, trivalent inactivated, high dose, intradermal use, unspecified",True,,,,,
VAC1250,EUVICHOL-S,False,,,,,
VAC1251,EUVICHOL-PLUS,False,,,,,
VAC1252,JE-CV,False,,,,,
VAC1253,CHIMERIVAX-JE,False,,,,,
VAC1254,CAPVAXIVE,False,CIP-3400930311462,CAPVAXIVE,True,1,2
VAC1254,CAPVAXIVE,False,CIP-3400930311479,CAPVAXIVE,True,1,2
VAC1255,HEXASIIL,False,,,,,
VAC1256,"Hexavalent vaccine DTwPHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 15µg, unspecified",True,,,,,
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,,,,,
VAC1258,COMIRNATY JN.1 30 µg,False,CIP-3400928099495,COMIRNATY JN.1 30 µg,True,1,5
VAC1258,COMIRNATY JN.1 30 µg,False,CIP-3400930299715,COMIRNATY JN.1 30 µg,True,1,5
VAC1258,COMIRNATY JN.1 30 µg,False,CIP-3400930299722,COMIRNATY JN.1 30 µg,True,1,5
VAC1258,COMIRNATY JN.1 30 µg,False,CIP-3400930299739,COMIRNATY JN.1 30 µg,True,1,5
VAC1258,COMIRNATY JN.1 30 µg,False,CIP-3400930299760,COMIRNATY JN.1 30 µg,True,1,5
VAC1259,COMIRNATY JN.1 10 µg,False,CIP-3400928099501,COMIRNATY JN.1 10 µg,True,1,3
VAC1259,COMIRNATY JN.1 10 µg,False,CIP-3400930299746,COMIRNATY JN.1 10 µg,True,1,3
VAC1259,COMIRNATY JN.1 10 µg,False,CIP-3400930299753,COMIRNATY JN.1 10 µg,True,1,3
VAC1260,COMIRNATY JN.1 3 µg,False,CIP-3400928099488,COMIRNATY JN.1 3 µg,True,1,2
VAC1260,COMIRNATY JN.1 3 µg,False,CIP-3400930299777,COMIRNATY JN.1 3 µg,True,1,2
VAC1261,NUVAXOVID JN.1,False,CIP-3400930297841,NUVAXOVID JN.1,True,1,4
VAC1261,NUVAXOVID JN.1,False,CIP-3400930297858,NUVAXOVID JN.1,True,1,4
VAC1261,NUVAXOVID JN.1,False,CIP-3400930297865,NUVAXOVID JN.1,True,1,4
VAC1261,NUVAXOVID JN.1,False,CIP-3400930297872,NUVAXOVID JN.1,True,1,4
VAC1262,MRESVIA,False,CIP-3400930302187,MRESVIA,True,1,2
VAC1262,MRESVIA,False,CIP-3400930302194,MRESVIA,True,1,2
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,,,,,
VAC1264,"A(H5) avian influenza vaccine, unspecified",True,,,,,
VAC1265,CLODIVAC,False,,,,,
VAC1266,PENMENVY,False,,,,,
VAC1267,VIMKUNYA,False,CIP-3400930313398,VIMKUNYA,True,1,1
VAC1268,SPIKEVAX JN.1 50 µg,False,,,,,
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,,,,,
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,,,,,
VAC1271,TYT BIOMED,False,,,,,
VAC1272,PSEUDOVAC,False,,,,,
VAC1273,DT BIOMED,False,,,,,
VAC1274,d BIOMED,False,,,,,
VAC1275,D BIOMED,False,,,,,
VAC1276,DTP BIOMED,False,,,,,
VAC1277,"Vaccine against chikungunya, unspecified",True,,,,,
VAC1278,WALRINVAX,False,,,,,
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,,,,,
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,,,,,
VAC1281,PENTABIO,False,,,,,
VAC1282,FLUBIO INFLUENZA HA,False,,,,,
VAC1283,INDOVAC,False,,,,,
VAC1284,NUSAGARD,False,,,,,
VAC1285,NOPV2 BIO FARMA,False,,,,,
VAC1286,VAKSIN COVID-19 BIO FARMA,False,,,,,
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,,,,,
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,,,,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,,,,,
VAC1290,MOPV1 BIO FARMA,False,,,,,
VAC1291,MOPV2 BIO FARMA,False,,,,,
VAC1292,BIO-TCV,False,,,,,
VAC1293,VAKSIN BCG KERING,False,,,,,
VAC1294,BIO-TD,False,,,,,
VAC1295,DT BIO FARMA,False,,,,,
VAC1296,DTP BIO FARMA,False,,,,,
VAC1297,TT BIO FARMA,False,,,,,
VAC1298,BETT,False,,,,,
VAC1299,BEVAC 10 µg,False,,,,,
VAC1300,BEVAC 20 µg,False,,,,,
VAC1301,BE Td,False,,,,,
VAC1302,COMBE FIVE,False,,,,,
VAC1303,VLA15,False,,,,,
VAC1304,BERAB,False,,,,,
VAC1305,MRBEV,False,,,,,
VAC1306,TYPHIBEV,False,,,,,
VAC1307,JEEV 6 µg,False,,,,,
VAC1308,DT BIOLOGICAL E LTD,False,,,,,
VAC1309,NOVEL ORAL (nOPV) TYPE 2 BIOLOGICAL E. LTD,False,,,,,
VAC1310,SII TD-VAC,False,,,,,
VAC1311,"Meningococcal ACWXY conjugate vaccine, unspecified",True,,,,,
VAC1312,TT SII,False,,,,,
VAC1313,BCG SII,False,,,,,
VAC1314,MEASLES SII,False,,,,,
VAC1315,MUMPS SII,False,,,,,
VAC1316,RUBELLA SII,False,,,,,
VAC1317,CERVAVAC,False,,,,,
VAC1318,"DIPHTHERIA, TETANUS, PERTUSSIS AND HEPATITIS B SII",False,,,,,
VAC1319,"DIPHTHERIA, TETANUS, PERTUSSIS AND HAEMOPHILUS INFLUENZAE B SII",False,,,,,
VAC1320,"DIPHTHERIA, TETANUS, PERTUSSIS, HEPATITIS B AND HAEMOPHILUS INFLUENZAE B SII",False,,,,,
VAC1321,HAEMOPHILUS INFLUENZAE B SII,False,,,,,
VAC1322,PNEUMOSIL,False,,,,,
VAC1323,MENFIVE,False,,,,,
VAC1324,NASOVAC-S,False,,,,,
VAC1325,GENEVAC-B 10 µg,False,,,,,
VAC1326,GENEVAC-B 20 µg,False,,,,,
VAC1327,HEPATITIS B SII,False,,,,,
VAC1328,TUBERVAC,False,,,,,
VAC1329,FLU-M,False,,,,,
VAC1330,FLU-M TETRA,False,,,,,
VAC1331,CELLDEMIC,False,,,,,
VAC1332,COMIRNATY KP.2 3 µg,False,,,,,
VAC1333,COMIRNATY KP.2 10 µg,False,,,,,
VAC1334,COMIRNATY KP.2 30 µg,False,,,,,
VAC1335,INCELLIPAN,False,,,,,
VAC1336,KOSTAIVE,False,,,,,
VAC1337,CONVACELL,False,,,,,
VAC1338,ZOONOTIC,False,,,,,
VAC1339,BIMERVAX XBB.1.16,False,,,,,
VAC1340,"SPIKEVAX BA.1 0,1 mg/mL dose 50 µg",False,,,,,
VAC1341,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, unspecified dose",True,,,,,
VAC1342,IPVAX,False,,,,,
VAC1343,BORYUNG CELL CULTURE-DERIVED JAPANESE ENCEPHALITIS VACCINE,False,,,,,
VAC1344,BORYUNG JAPANESE ENCEPHALITIS VACCINE,False,,,,,
VAC1345,ZEROTYPH,False,,,,,
VAC1346,FLU QUADRIVALENT MCV,False,,,,,
VAC1347,EFLUELDA,False,CIP-3400930304983,EFLUELDA,True,1,8
VAC1347,EFLUELDA,False,CIP-3400930304990,EFLUELDA,True,1,8
VAC1347,EFLUELDA,False,CIP-3400930305003,EFLUELDA,True,1,8
VAC1347,EFLUELDA,False,CIP-3400930305010,EFLUELDA,True,1,8
VAC1347,EFLUELDA,False,CIP-3400930305027,EFLUELDA,True,1,8
VAC1347,EFLUELDA,False,CIP-3400930305034,EFLUELDA,True,1,8
VAC1347,EFLUELDA,False,CIP-3400930305058,EFLUELDA,True,1,8
VAC1347,EFLUELDA,False,CIP-3400930305065,EFLUELDA,True,1,8
VAC1348,TETANA,False,,,,,
VAC1349,TY BIOMED,False,,,,,
VAC1350,T SIS BIOMED,False,,,,,
VAC1351,TETANA PRO,False,,,,,
VAC1352,TERATECT,False,,,,,
VAC1353,IL-YANG FLU VACCINE,False,,,,,
VAC1354,EUFORVAC,False,,,,,
VAC1355,EUPENTA,False,,,,,
VAC1356,EUVAX B 10 µg,False,,,,,
VAC1357,EUPOLIO,False,,,,,
VAC1358,SKYCELLFLU QUADRIVALENT,False,,,,,
VAC1359,SKYCELLFLU TRIVALENT,False,,,,,
VAC1360,HEPAMUNE B 10 µg,False,,,,,
VAC1361,HEPAMUNE B 20 µg,False,,,,,
VAC1362,SK TD,False,,,,,
VAC1363,HEPAVAX-GENE B 10 µg,False,,,,,
VAC1364,BIOHIB,False,,,,,
VAC1365,COMVAC5,False,,,,,
VAC1366,HILLCHOL,False,,,,,
VAC1367,HNVAC,False,,,,,
VAC1368,INCOVACC,False,,,,,
VAC1369,INDIRAB,False,,,,,
VAC1370,JENVAC,False,,,,,
VAC1371,REVAC-B MCF,False,,,,,
VAC1372,ROTAVAC,False,,,,,
VAC1373,ROTAVAC 5D,False,,,,,
VAC1374,TYPBAR-TCV,False,,,,,
VAC1375,TWINRAB,False,,,,,
VAC1376,ZYCOV-D,False,,,,,
VAC1377,VAXIFLU-4,False,,,,,
VAC1378,VACTYPH,False,,,,,
VAC1379,ZYVAC MMR,False,,,,,
VAC1380,ZYVAC TCV,False,,,,,
VAC1381,MEASLES AND RUBELLA VACCINE ZYDUS,False,,,,,
VAC1382,SKYTYPHOID,False,,,,,
VAC1383,CYVAC,False,,,,,
VAC1384,BARYCELA,False,,,,,
VAC1385,GC FLU QUADRIVALENT,False,,,,,
