NUVA,NUVA label,IsAbstract,SNOMED-CT,SNOMED-CT label,Best,Blur,Equiv
VAC0354,RA27/3,False,SNOMED-CT-871732000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0355,RABAVERT,False,SNOMED-CT-2191000221103,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,23,0
VAC0355,RABAVERT,False,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",False,,
VAC0355,RABAVERT,False,SNOMED-CT-836393002,"Rabies vaccine, unspecified",False,,
VAC0355,RABAVERT,False,SNOMED-CT-871726005,"Rabies vaccine, unspecified",False,,
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",True,7,0
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",True,7,0
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",True,7,0
VAC0357,"RESPIGAM, RSV-IVIG",False,,,,,
VAC0358,"Rabies immunoglobulin human origin, unspecified",True,,,,,
VAC0359,RIMEVAX,False,SNOMED-CT-836382004,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0359,RIMEVAX,False,SNOMED-CT-871765008,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0359,RIMEVAX,False,SNOMED-CT-871766009,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0360,RIMPARIX,False,SNOMED-CT-1252703004,"Measles-mumps vaccine, unspecified",True,9,0
VAC0361,RIT - LM-2,False,SNOMED-CT-1252703004,"Measles-mumps vaccine, unspecified",True,9,0
VAC0362,RIT - LM-3,False,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0362,RIT - LM-3,False,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0363,ROTASHIELD,False,SNOMED-CT-1081000221109,"Rotavirus vaccine, unspecified",True,7,0
VAC0363,ROTASHIELD,False,SNOMED-CT-836387005,"Rotavirus vaccine, unspecified",True,7,0
VAC0363,ROTASHIELD,False,SNOMED-CT-871761004,"Rotavirus vaccine, unspecified",True,7,0
VAC0364,RUBEATEN BERNA PRODUCTS,False,SNOMED-CT-1297215000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0364,RUBEATEN BERNA PRODUCTS,False,SNOMED-CT-836388000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0364,RUBEATEN BERNA PRODUCTS,False,SNOMED-CT-871732000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0365,RUBELLA VACCINE MICROGEN,False,SNOMED-CT-1297215000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0365,RUBELLA VACCINE MICROGEN,False,SNOMED-CT-836388000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0365,RUBELLA VACCINE MICROGEN,False,SNOMED-CT-871732000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0366,RUBELLA-KOVAX,False,SNOMED-CT-1297215000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0366,RUBELLA-KOVAX,False,SNOMED-CT-836388000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0366,RUBELLA-KOVAX,False,SNOMED-CT-871732000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0367,RUBELLOVAC,False,SNOMED-CT-1297215000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0367,RUBELLOVAC,False,SNOMED-CT-836388000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0367,RUBELLOVAC,False,SNOMED-CT-871732000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0368,RUBELOGEN,False,SNOMED-CT-1297215000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0368,RUBELOGEN,False,SNOMED-CT-836388000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0368,RUBELOGEN,False,SNOMED-CT-871732000,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0369,RUBEOVAX,False,SNOMED-CT-836382004,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0369,RUBEOVAX,False,SNOMED-CT-871765008,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0369,RUBEOVAX,False,SNOMED-CT-871766009,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0370,RVA RABIES VACCINE ABSORBED BIOPORT,False,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",True,6,0
VAC0370,RVA RABIES VACCINE ABSORBED BIOPORT,False,SNOMED-CT-836393002,"Rabies vaccine, unspecified",True,6,0
VAC0370,RVA RABIES VACCINE ABSORBED BIOPORT,False,SNOMED-CT-871726005,"Rabies vaccine, unspecified",True,6,0
VAC0371,POLIO SABIN GSK,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC0371,POLIO SABIN GSK,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC0372,SAHIA,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC0372,SAHIA,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC0373,SALK,False,SNOMED-CT-871740006,"Inactivated Polio vaccine, unspecified",True,18,0
VAC0373,SALK,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",False,,
VAC0373,SALK,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",False,,
VAC0374,SANDOVAC,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0374,SANDOVAC,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0375,SEROBACTERIN,False,,,,,
VAC0376,SHANCHOL,False,SNOMED-CT-1001000221103,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC0376,SHANCHOL,False,SNOMED-CT-2181000221101,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC0376,SHANCHOL,False,SNOMED-CT-836383009,"Cholera vaccine, unspecified",False,,
VAC0376,SHANCHOL,False,SNOMED-CT-991000221105,"Cholera vaccine, unspecified",False,,
VAC0377,TRIPLE ANTIGEN SII,False,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0377,TRIPLE ANTIGEN SII,False,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0377,TRIPLE ANTIGEN SII,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0378,SYNAGIS 100 mg (PALIZIVUMAB),False,,,,,
VAC0379,T-IMMUN,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0379,T-IMMUN,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0379,T-IMMUN,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0379,T-IMMUN,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0379,T-IMMUN,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0380,"T.Polio, unspecified",True,SNOMED-CT-871816007,"T.Polio, unspecified",True,4,1
VAC0382,"Tetanus diphtheria vaccine, unspecified",True,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",True,30,2
VAC0382,"Tetanus diphtheria vaccine, unspecified",True,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",True,30,2
VAC0383,ANATOXAL TE,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0383,ANATOXAL TE,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0383,ANATOXAL TE,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0383,ANATOXAL TE,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0383,ANATOXAL TE,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0384,TE/VAC/PTAP,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0384,TE/VAC/PTAP,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0384,TE/VAC/PTAP,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0384,TE/VAC/PTAP,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0384,TE/VAC/PTAP,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0385,TELVACLPTAP,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0385,TELVACLPTAP,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0385,TELVACLPTAP,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0385,TELVACLPTAP,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0385,TELVACLPTAP,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0386,TETAMYN,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0386,TETAMYN,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0386,TETAMYN,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0386,TETAMYN,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0386,TETAMYN,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0387,TETANOL,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0387,TETANOL,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0387,TETANOL,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0387,TETANOL,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0387,TETANOL,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0388,TETASORBAT SSW,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0388,TETASORBAT SSW,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0388,TETASORBAT SSW,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0388,TETASORBAT SSW,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0388,TETASORBAT SSW,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0389,TETAMUN SSW,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0389,TETAMUN SSW,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0389,TETAMUN SSW,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0389,TETAMUN SSW,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0389,TETAMUN SSW,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0390,TETRACT-HIB,False,SNOMED-CT-2071000221100,"DTwPHib, unspecified",True,7,0
VAC0390,TETRACT-HIB,False,SNOMED-CT-871839001,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC0391,TETRAMUNE,False,SNOMED-CT-2071000221100,"DTwPHib, unspecified",True,7,0
VAC0391,TETRAMUNE,False,SNOMED-CT-871839001,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC0392,TETRAVAX,False,SNOMED-CT-871878002,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",True,7,0
VAC0393,TICE BCG,False,SNOMED-CT-1861000221106,"BCG vaccine, unspecified",True,19,0
VAC0393,TICE BCG,False,SNOMED-CT-319941000221104,"BCG vaccine, unspecified",True,19,0
VAC0393,TICE BCG,False,SNOMED-CT-836402002,"BCG vaccine, unspecified",True,19,0
VAC0394,TIG,False,,,,,
VAC0395,TITIFICA,False,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",True,21,0
VAC0396,BIOPOLIO,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC0396,BIOPOLIO,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC0397,TRESIVAC LYOPHILIZED,False,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0397,TRESIVAC LYOPHILIZED,False,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0398,TRI-IMMUNOL,False,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0398,TRI-IMMUNOL,False,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0398,TRI-IMMUNOL,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0399,TRIACEL,False,SNOMED-CT-871837004,"Diphtheria-Tetanus-Polio vaccine, unspecified",True,10,0
VAC0400,TRIACELLUVAX,False,SNOMED-CT-1297217008,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0400,TRIACELLUVAX,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0400,TRIACELLUVAX,False,SNOMED-CT-871876003,"Diph-T-aP/ap, unspecified",False,,
VAC0401,TRIHIBIT,False,SNOMED-CT-318341000221109,"DTaPHib vaccine, unspecified",True,6,0
VAC0401,TRIHIBIT,False,SNOMED-CT-871839001,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC0403,TRINIVAC,False,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0403,TRINIVAC,False,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0403,TRINIVAC,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0404,TRIPACEL,False,SNOMED-CT-1297217008,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0404,TRIPACEL,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0404,TRIPACEL,False,SNOMED-CT-871876003,"Diph-T-aP/ap, unspecified",False,,
VAC0405,TRIPEDIA,False,SNOMED-CT-1297217008,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0405,TRIPEDIA,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0405,TRIPEDIA,False,SNOMED-CT-871876003,"Diph-T-aP/ap, unspecified",False,,
VAC0407,TRIPLE,False,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0407,TRIPLE,False,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0407,TRIPLE,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0408,TRIPLE ANTIGEN,False,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0408,TRIPLE ANTIGEN,False,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0408,TRIPLE ANTIGEN,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0409,TRIPLE SABIN,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC0409,TRIPLE SABIN,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC0410,TRIPLE VIRAL,False,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0410,TRIPLE VIRAL,False,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0411,TRIVACUNA LETI,False,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0411,TRIVACUNA LETI,False,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC0411,TRIVACUNA LETI,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0412,TRIVAX,False,SNOMED-CT-1297217008,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0412,TRIVAX,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0412,TRIVAX,False,SNOMED-CT-871876003,"Diph-T-aP/ap, unspecified",False,,
VAC0413,TRIVAX-AD,False,SNOMED-CT-1297217008,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0413,TRIVAX-AD,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0413,TRIVAX-AD,False,SNOMED-CT-871876003,"Diph-T-aP/ap, unspecified",False,,
VAC0414,TRIVAX-HIB,False,SNOMED-CT-318341000221109,"DTaPHib vaccine, unspecified",True,6,0
VAC0414,TRIVAX-HIB,False,SNOMED-CT-871839001,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC0415,TRIVB,False,SNOMED-CT-871837004,"Diphtheria-Tetanus-Polio vaccine, unspecified",True,10,0
VAC0416,TRIVIRATEN,False,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0416,TRIVIRATEN,False,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0417,TRIVIVAC SEVAC,False,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0417,TRIVIVAC SEVAC,False,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0418,TRIVIVAC Y,False,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0418,TRIVIVAC Y,False,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0419,SHANTT,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0419,SHANTT,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0419,SHANTT,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0419,SHANTT,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0419,SHANTT,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0420,BIO-TT,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0420,BIO-TT,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0420,BIO-TT,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0420,BIO-TT,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0420,BIO-TT,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0421,TUSSITRUPIN FORTE,False,SNOMED-CT-601000221108,"Pertussis vaccine, unspecified",True,7,0
VAC0421,TUSSITRUPIN FORTE,False,SNOMED-CT-871758000,"Pertussis vaccine, unspecified",True,7,0
VAC0421,TUSSITRUPIN FORTE,False,SNOMED-CT-871759008,"Pertussis vaccine, unspecified",True,7,0
VAC0423,TWINRIX JUNIOR,False,SNOMED-CT-1296753004,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,3,0
VAC0423,TWINRIX JUNIOR,False,SNOMED-CT-121000221105,"Combined hepatitis A and hepatitis B vaccine, unspecified",False,,
VAC0423,TWINRIX JUNIOR,False,SNOMED-CT-871803007,"Combined hepatitis A and hepatitis B vaccine, unspecified",False,,
VAC0424,"Live attenuated oral typhoid vaccine, unspecified",True,SNOMED-CT-971000221109,"Live attenuated oral typhoid vaccine, unspecified",True,3,1
VAC0424,"Live attenuated oral typhoid vaccine, unspecified",True,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",False,,
VAC0425,TYNE,False,SNOMED-CT-1861000221106,"BCG vaccine, unspecified",True,19,0
VAC0425,TYNE,False,SNOMED-CT-319941000221104,"BCG vaccine, unspecified",True,19,0
VAC0425,TYNE,False,SNOMED-CT-836402002,"BCG vaccine, unspecified",True,19,0
VAC0426,TYPHOID VACCINE WYETH,False,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",True,21,0
VAC0427,TYPHOID-KOVAX,False,SNOMED-CT-2171000221104,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC0427,TYPHOID-KOVAX,False,SNOMED-CT-871755002,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC0427,TYPHOID-KOVAX,False,SNOMED-CT-961000221100,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC0427,TYPHOID-KOVAX,False,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",False,,
VAC0428,VA-MENGOC-BC,False,,,,,
VAC0429,VACCIN COMBINAT DIFTERO-TETANIC,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC0429,VACCIN COMBINAT DIFTERO-TETANIC,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC0430,VACCIN DIFTERIC ADSORBIT,False,SNOMED-CT-836381006,"Diphtheria vaccine, unspecified",True,7,0
VAC0430,VACCIN DIFTERIC ADSORBIT,False,SNOMED-CT-871729003,"Diphtheria vaccine, unspecified",True,7,0
VAC0430,VACCIN DIFTERIC ADSORBIT,False,SNOMED-CT-871830002,"Diphtheria vaccine, unspecified",True,7,0
VAC0431,VACCINUM MORBILLORUM VIVUM,False,SNOMED-CT-836382004,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0431,VACCINUM MORBILLORUM VIVUM,False,SNOMED-CT-871765008,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0431,VACCINUM MORBILLORUM VIVUM,False,SNOMED-CT-871766009,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0432,VACINA DUPLA,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC0432,VACINA DUPLA,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC0433,VACINA TRIPLICE,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,6,0
VAC0434,VACINA TRIPLICE VIRAL,False,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0434,VACINA TRIPLICE VIRAL,False,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0435,VAKSIN CACAR,False,SNOMED-CT-1269346004,"Smallpox vaccine, unspecified",True,15,0
VAC0435,VAKSIN CACAR,False,SNOMED-CT-1290624003,"Smallpox vaccine, unspecified",True,15,0
VAC0435,VAKSIN CACAR,False,SNOMED-CT-1290625002,"Smallpox vaccine, unspecified",True,15,0
VAC0435,VAKSIN CACAR,False,SNOMED-CT-836389008,"Smallpox vaccine, unspecified",True,15,0
VAC0435,VAKSIN CACAR,False,SNOMED-CT-871727001,"Smallpox vaccine, unspecified",True,15,0
VAC0436,VAKSIN CAMPAK KERING,False,SNOMED-CT-836382004,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0436,VAKSIN CAMPAK KERING,False,SNOMED-CT-871765008,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0436,VAKSIN CAMPAK KERING,False,SNOMED-CT-871766009,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0437,VAKSIN KOTIPA,False,,,,,
VAC0438,VAKSIN SERAP,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,6,0
VAC0439,VAMOAVAX,False,SNOMED-CT-1252703004,"Measles-mumps vaccine, unspecified",True,9,0
