NUVA,NUVA label,IsAbstract,SCT_NUVA,SCT_NUVA label,Best,Blur,Equiv
VAC0461,ZADITEVAX,False,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC0462,ZAMEVAX A+C,False,SCT_NUVA-5861002000106,ZAMEVAX A+C,True,1,1
VAC0462,ZAMEVAX A+C,False,SCT_NUVA-2591002000105,"Meningococcal A + C vaccine, unspecified",False,,
VAC0463,ZAMOVAX,False,SCT_NUVA-5871002000101,ZAMOVAX,True,1,1
VAC0463,ZAMOVAX,False,SCT_NUVA-2101002000105,"Live attenuated measles vaccine, unspecified",False,,
VAC0464,ZAMRUVAX,False,SCT_NUVA-5881002000103,ZAMRUVAX,True,1,1
VAC0464,ZAMRUVAX,False,SCT_NUVA-6851002000100,"Measles-Rubella vaccine, unspecified",False,,
VAC0465,ZARUVAX,False,SCT_NUVA-5891002000100,ZARUVAX,True,1,1
VAC0465,ZARUVAX,False,SCT_NUVA-2091002000101,"Rubella vaccine, live attenuated, unspecified",False,,
VAC0466,ZATETRAVAX,False,SCT_NUVA-5901002000101,ZATETRAVAX,True,1,1
VAC0466,ZATETRAVAX,False,SCT_NUVA-7271002000109,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0467,ZATEVAX,False,SCT_NUVA-5911002000103,ZATEVAX,True,1,1
VAC0467,ZATEVAX,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC0468,ZATRIBAVAX,False,SCT_NUVA-5921002000109,ZATRIBAVAX,True,1,1
VAC0468,ZATRIBAVAX,False,SCT_NUVA-2351002000107,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",False,,
VAC0468,ZATRIBAVAX,False,SCT_NUVA-7271002000109,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0469,ZATRIVAX,False,SCT_NUVA-5931002000107,ZATRIVAX,True,1,1
VAC0469,ZATRIVAX,False,SCT_NUVA-2261002000101,"MMR vaccine, live attenuated, unspecified",False,,
VAC0470,QUINVAXEM,False,SCT_NUVA-5941002000104,QUINVAXEM,True,1,1
VAC0470,QUINVAXEM,False,SCT_NUVA-14511002000105,"Pentavalent vaccine DTPePHibHepB - Diphtheria-Tetanus-Pertussis-Hib OC-HepatitisB 10µg, unspecified",False,,
VAC0470,QUINVAXEM,False,SCT_NUVA-7241002000103,"DTwPHibHepB pentavalent vaccine, unspecified",False,,
VAC0470,QUINVAXEM,False,SCT_NUVA-7251002000101,"DTPerHibHepB pentavalent vaccine, unspecified",False,,
VAC0471,HEPAVAX-GENE B 20 µg,False,SCT_NUVA-5951002000102,HEPAVAX-GENE B 20 µg,True,1,1
VAC0471,HEPAVAX-GENE B 20 µg,False,SCT_NUVA-11001002000103,"Hepatitis B vaccine, monovalent, adult dose, unspecified",False,,
VAC0471,HEPAVAX-GENE B 20 µg,False,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC0471,HEPAVAX-GENE B 20 µg,False,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0472,PREPANDRIX,False,SCT_NUVA-5961002000100,PREPANDRIX,True,1,1
VAC0472,PREPANDRIX,False,SCT_NUVA-15421002000102,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0472,PREPANDRIX,False,SCT_NUVA-1661002000108,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0473,PRE-PANDEMIC INFLUENZA VACCINE H5N1,False,SCT_NUVA-5971002000105,PRE-PANDEMIC INFLUENZA VACCINE H5N1,True,1,1
VAC0473,PRE-PANDEMIC INFLUENZA VACCINE H5N1,False,SCT_NUVA-15421002000102,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0473,PRE-PANDEMIC INFLUENZA VACCINE H5N1,False,SCT_NUVA-1661002000108,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0474,DARONRIX,False,SCT_NUVA-5981002000108,DARONRIX,True,1,1
VAC0474,DARONRIX,False,SCT_NUVA-15421002000102,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0474,DARONRIX,False,SCT_NUVA-1661002000108,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0475,FOCLIVIA,False,SCT_NUVA-5991002000106,FOCLIVIA,True,1,1
VAC0475,FOCLIVIA,False,SCT_NUVA-15421002000102,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0475,FOCLIVIA,False,SCT_NUVA-1661002000108,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0476,PANDEMIC INFLUENZA VACCINE H5N1 BAXTER,False,SCT_NUVA-6001002000107,PANDEMIC INFLUENZA VACCINE H5N1 BAXTER,True,1,1
VAC0476,PANDEMIC INFLUENZA VACCINE H5N1 BAXTER,False,SCT_NUVA-15421002000102,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0476,PANDEMIC INFLUENZA VACCINE H5N1 BAXTER,False,SCT_NUVA-1661002000108,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0477,PUMARIX,False,SCT_NUVA-6011002000105,PUMARIX,True,1,1
VAC0477,PUMARIX,False,SCT_NUVA-15421002000102,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0477,PUMARIX,False,SCT_NUVA-1661002000108,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0478,COVAXIS,False,SCT_NUVA-6021002000104,COVAXIS,True,1,1
VAC0478,COVAXIS,False,SCT_NUVA-7301002000106,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",False,,
VAC0478,COVAXIS,False,SCT_NUVA-9471002000100,"Diph-T-aP/ap, unspecified",False,,
VAC0479,TRIAXIS,False,SCT_NUVA-6031002000101,TRIAXIS,True,1,1
VAC0479,TRIAXIS,False,SCT_NUVA-7301002000106,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",False,,
VAC0479,TRIAXIS,False,SCT_NUVA-9471002000100,"Diph-T-aP/ap, unspecified",False,,
VAC0480,FENDRIX,False,SCT_NUVA-6041002000109,FENDRIX,True,1,1
VAC0480,FENDRIX,False,SCT_NUVA-11011002000100,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",False,,
VAC0480,FENDRIX,False,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC0480,FENDRIX,False,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0481,TRIVIVAX,False,SCT_NUVA-6051002000106,TRIVIVAX,True,1,1
VAC0481,TRIVIVAX,False,SCT_NUVA-2261002000101,"MMR vaccine, live attenuated, unspecified",False,,
VAC0482,VEPACEL,False,SCT_NUVA-6061002000108,VEPACEL,True,1,1
VAC0482,VEPACEL,False,SCT_NUVA-15421002000102,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0482,VEPACEL,False,SCT_NUVA-1661002000108,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0483,FLUAD PAEDIATRICS,False,SCT_NUVA-6071002000103,FLUAD PAEDIATRICS,True,1,1
VAC0483,FLUAD PAEDIATRICS,False,SCT_NUVA-11131002000105,"Trivalent inactivated influenza vaccine, unspecified",False,,
VAC0483,FLUAD PAEDIATRICS,False,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0483,FLUAD PAEDIATRICS,False,SCT_NUVA-9811002000105,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0484,RABIVAX-S,False,SCT_NUVA-6081002000100,RABIVAX-S,True,1,1
VAC0484,RABIVAX-S,False,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0485,TETAGAM P (immunoglobuline),False,SCT_NUVA-6091002000102,TETAGAM P (immunoglobuline),True,1,1
VAC0485,TETAGAM P (immunoglobuline),False,SCT_NUVA-6231002000109,"Tetanus immunoglobulin, unspecified",False,,
VAC0486,NIMENRIX,False,SCT_NUVA-6121002000103,NIMENRIX,True,1,1
VAC0486,NIMENRIX,False,SCT_NUVA-14411002000109,"Meningococcal ACWY polysaccharide vaccine conjugated to tetanus toxoid, unspecified",False,,
VAC0486,NIMENRIX,False,SCT_NUVA-7641002000100,"Meningococcal ACWY conjugate vaccine, unspecified",False,,
VAC0487,MENHIBRIX,False,SCT_NUVA-6131002000100,MENHIBRIX,True,1,1
VAC0487,MENHIBRIX,False,SCT_NUVA-14801002000109,"Meningococcal CY and anti-Haemophilus influenzae type b vaccine, conjugated with tetanus toxoid, unspecified",False,,
VAC0487,MENHIBRIX,False,SCT_NUVA-9601002000106,"Hib-MenCY, unspecified",False,,
VAC0488,PENTAXIM,False,SCT_NUVA-6141002000108,PENTAXIM,True,1,1
VAC0488,PENTAXIM,False,SCT_NUVA-10491002000108,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",False,,
VAC0488,PENTAXIM,False,SCT_NUVA-13731002000107,"Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",False,,
VAC0488,PENTAXIM,False,SCT_NUVA-6341002000106,"Pentavalent DTaPHibIPV vaccine, unspecified",False,,
VAC0489,TRIMOVAX,False,SCT_NUVA-6151002000105,TRIMOVAX,True,1,1
VAC0489,TRIMOVAX,False,SCT_NUVA-2261002000101,"MMR vaccine, live attenuated, unspecified",False,,
VAC0490,KINRIX,False,SCT_NUVA-6161002000107,KINRIX,True,1,1
VAC0490,KINRIX,False,SCT_NUVA-2391002000103,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",False,,
VAC0490,KINRIX,False,SCT_NUVA-6861002000103,"DTaPIPV vaccine, standard dose, unspecified",False,,
VAC0491,TENIVAC,False,SCT_NUVA-6171002000102,TENIVAC,True,1,1
VAC0491,TENIVAC,False,SCT_NUVA-11051002000104,"Diphtheria-tetanus Td vaccine, unspecified",False,,
VAC0491,TENIVAC,False,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC0492,AFLURIA,False,SCT_NUVA-6181002000104,AFLURIA,True,1,1
VAC0492,AFLURIA,False,SCT_NUVA-11131002000105,"Trivalent inactivated influenza vaccine, unspecified",False,,
VAC0492,AFLURIA,False,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0492,AFLURIA,False,SCT_NUVA-9811002000105,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0494,TRITANRIX HepB,False,SCT_NUVA-6191002000101,TRITANRIX HepB,True,1,1
VAC0494,TRITANRIX HepB,False,SCT_NUVA-10251002000100,"Diphtheria-Tetanus-Pertussis-Hepatitis B vaccine, unspecified",False,,
VAC0494,TRITANRIX HepB,False,SCT_NUVA-14681002000101,"Quadrivalent DTPeHepB vaccine - Diphtheria-Tetanus-Pertussis-HepatitisB 10µg, unspecified",False,,
VAC0495,BEXSERO,False,SCT_NUVA-6211002000100,BEXSERO,True,1,1
VAC0495,BEXSERO,False,SCT_NUVA-10301002000105,"Multicomponent meningococcal B vaccine, unspecified",False,,
VAC0495,BEXSERO,False,SCT_NUVA-15001002000100,"4-component meningococcal B vaccine, unspecified",False,,
VAC0495,BEXSERO,False,SCT_NUVA-9661002000107,"Meningococcal B vaccine, unspecified",False,,
VAC0496,GAMMATETANOS (immunoglobuline),False,SCT_NUVA-6221002000106,GAMMATETANOS (immunoglobuline),True,1,1
VAC0496,GAMMATETANOS (immunoglobuline),False,SCT_NUVA-6231002000109,"Tetanus immunoglobulin, unspecified",False,,
VAC0497,"Tetanus immunoglobulin, unspecified",True,SCT_NUVA-6231002000109,"Tetanus immunoglobulin, unspecified",True,1,1
VAC0498,IMOGAM RAGE,False,SCT_NUVA-6241002000101,IMOGAM RAGE,True,1,1
VAC0498,IMOGAM RAGE,False,SCT_NUVA-4811002000109,"Rabies immunoglobulin human origin, unspecified",False,,
VAC0498,IMOGAM RAGE,False,SCT_NUVA-6301002000109,"Rabies immunoglobulin, unspecified",False,,
VAC0499,BENIRAB (immunoglobuline),False,SCT_NUVA-6251002000104,BENIRAB (immunoglobuline),True,1,1
VAC0499,BENIRAB (immunoglobuline),False,SCT_NUVA-4811002000109,"Rabies immunoglobulin human origin, unspecified",False,,
VAC0499,BENIRAB (immunoglobuline),False,SCT_NUVA-6301002000109,"Rabies immunoglobulin, unspecified",False,,
VAC0500,FAVIRAB,False,SCT_NUVA-6271002000107,FAVIRAB,True,1,1
VAC0500,FAVIRAB,False,SCT_NUVA-6301002000109,"Rabies immunoglobulin, unspecified",False,,
VAC0500,FAVIRAB,False,SCT_NUVA-6311002000107,"Rabies immunoglobulin equine origin, unspecified",False,,
VAC0501,EQUIRAB (immunoglobuline),False,SCT_NUVA-6281002000105,EQUIRAB (immunoglobuline),True,1,1
VAC0501,EQUIRAB (immunoglobuline),False,SCT_NUVA-6301002000109,"Rabies immunoglobulin, unspecified",False,,
VAC0501,EQUIRAB (immunoglobuline),False,SCT_NUVA-6311002000107,"Rabies immunoglobulin equine origin, unspecified",False,,
VAC0502,"Rabies immunoglobulin, unspecified",True,SCT_NUVA-6301002000109,"Rabies immunoglobulin, unspecified",True,1,1
VAC0503,"Rabies immunoglobulin equine origin, unspecified",True,SCT_NUVA-6311002000107,"Rabies immunoglobulin equine origin, unspecified",True,1,1
VAC0503,"Rabies immunoglobulin equine origin, unspecified",True,SCT_NUVA-6301002000109,"Rabies immunoglobulin, unspecified",False,,
VAC0504,INFANRIX POLIO HIB NOURRISSONS,False,SCT_NUVA-6321002000101,INFANRIX POLIO HIB NOURRISSONS,True,1,1
VAC0504,INFANRIX POLIO HIB NOURRISSONS,False,SCT_NUVA-10491002000108,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",False,,
VAC0504,INFANRIX POLIO HIB NOURRISSONS,False,SCT_NUVA-13731002000107,"Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",False,,
VAC0504,INFANRIX POLIO HIB NOURRISSONS,False,SCT_NUVA-6341002000106,"Pentavalent DTaPHibIPV vaccine, unspecified",False,,
VAC0505,HIBEST,False,SCT_NUVA-6331002000103,HIBEST,True,1,1
VAC0505,HIBEST,False,SCT_NUVA-2471002000105,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC0505,HIBEST,False,SCT_NUVA-4661002000106,"Hib PRP-T conjugated vaccine, unspecified",False,,
VAC0506,"Pentavalent DTaPHibIPV vaccine, unspecified",True,SCT_NUVA-6341002000106,"Pentavalent DTaPHibIPV vaccine, unspecified",True,1,1
VAC0506,"Pentavalent DTaPHibIPV vaccine, unspecified",True,SCT_NUVA-10491002000108,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",False,,
VAC0507,HEXACIMA,False,SCT_NUVA-6351002000108,HEXACIMA,True,1,1
VAC0507,HEXACIMA,False,SCT_NUVA-13791002000106,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 10µg, unspecified",False,,
VAC0507,HEXACIMA,False,SCT_NUVA-6871002000108,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",False,,
VAC0507,HEXACIMA,False,SCT_NUVA-9401002000109,"Hexavalent vaccine DTPerHibPHepB - Diphtheria-Tetanus-Pertussis-Polio-Hib-Hepatitis B vaccine, unspecified",False,,
VAC0508,JEEV 3 µg,False,SCT_NUVA-6361002000105,JEEV 3 µg,True,1,1
VAC0508,JEEV 3 µg,False,SCT_NUVA-11071002000107,"Japanese encephalitis vaccine, unspecified",False,,
VAC0508,JEEV 3 µg,False,SCT_NUVA-13691002000101,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified",False,,
VAC0508,JEEV 3 µg,False,SCT_NUVA-9781002000108,"Inactivated Japanese Encephalitis vaccine, unspecified",False,,
VAC0509,BIKEN,False,SCT_NUVA-6371002000100,BIKEN,True,1,1
VAC0509,BIKEN,False,SCT_NUVA-11071002000107,"Japanese encephalitis vaccine, unspecified",False,,
VAC0509,BIKEN,False,SCT_NUVA-14551002000106,"Japanese encephalitis vaccine, whole inactivated prepared from murine brain tissue, unspecified",False,,
VAC0509,BIKEN,False,SCT_NUVA-9781002000108,"Inactivated Japanese Encephalitis vaccine, unspecified",False,,
VAC0510,HEXYON,False,SCT_NUVA-6381002000102,HEXYON,True,1,1
VAC0510,HEXYON,False,SCT_NUVA-13791002000106,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 10µg, unspecified",False,,
VAC0510,HEXYON,False,SCT_NUVA-6871002000108,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",False,,
VAC0510,HEXYON,False,SCT_NUVA-9401002000109,"Hexavalent vaccine DTPerHibPHepB - Diphtheria-Tetanus-Pertussis-Polio-Hib-Hepatitis B vaccine, unspecified",False,,
VAC0511,SILGARD,False,SCT_NUVA-6391002000104,SILGARD,True,1,1
VAC0511,SILGARD,False,SCT_NUVA-10271002000108,"HPV vaccine quadrivalent, unspecified",False,,
VAC0511,SILGARD,False,SCT_NUVA-2671002000108,HPV Vaccine,False,,
VAC0512,"Typhus vaccine, unspecified",True,SCT_NUVA-6411002000104,"Typhus vaccine, unspecified",True,1,1
VAC0513,HEPATYRIX,False,SCT_NUVA-6421002000105,HEPATYRIX,True,1,1
VAC0513,HEPATYRIX,False,SCT_NUVA-13721002000109,"Vaccine against typhoid fever and hepatitis A, unspecified",False,,
VAC0513,HEPATYRIX,False,SCT_NUVA-8551002000103,"Typhoid-hepatitis A vaccine, unspecified",False,,
VAC0514,ROTARIX,False,SCT_NUVA-6441002000100,ROTARIX,True,1,1
VAC0514,ROTARIX,False,SCT_NUVA-14951002000101,"RIX4414 monovalent rotavirus vaccine, unspecified",False,,
VAC0514,ROTARIX,False,SCT_NUVA-2701002000109,"Rotavirus vaccine, unspecified",False,,
VAC0515,INFANRIX-POLIO,False,SCT_NUVA-6451002000103,INFANRIX-POLIO,True,1,1
VAC0515,INFANRIX-POLIO,False,SCT_NUVA-2391002000103,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",False,,
VAC0515,INFANRIX-POLIO,False,SCT_NUVA-6861002000103,"DTaPIPV vaccine, standard dose, unspecified",False,,
VAC0516,ABHAYRAB,False,SCT_NUVA-6461002000101,ABHAYRAB,True,1,1
VAC0516,ABHAYRAB,False,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0517,FLUARIXTETRA,False,SCT_NUVA-6481002000109,FLUARIXTETRA,True,1,1
VAC0517,FLUARIXTETRA,False,SCT_NUVA-11321002000109,"Quadrivalent influenza vaccine, unspecified",False,,
VAC0517,FLUARIXTETRA,False,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0517,FLUARIXTETRA,False,SCT_NUVA-9811002000105,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0518,STAMARIL (multidose),False,SCT_NUVA-6491002000107,STAMARIL (multidose),True,1,1
VAC0518,STAMARIL (multidose),False,SCT_NUVA-2061002000107,"Yellow fever vaccine, unspecified",False,,
VAC0520,IMVANEX,False,SCT_NUVA-6511002000103,IMVANEX,True,1,1
VAC0520,IMVANEX,False,SCT_NUVA-14161002000101,"3rd generation smallpox vaccine, modified Ankara vaccinia virus, unspecified",False,,
VAC0520,IMVANEX,False,SCT_NUVA-2311002000106,"Smallpox vaccine, unspecified",False,,
VAC0521,FLUENZ TETRA,False,SCT_NUVA-6531002000107,FLUENZ TETRA,True,1,1
VAC0521,FLUENZ TETRA,False,SCT_NUVA-13701002000101,"Live attenuated quadrivalent influenza vaccine, unspecified",False,,
VAC0521,FLUENZ TETRA,False,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0521,FLUENZ TETRA,False,SCT_NUVA-9831002000101,"Influenza vaccine, live attenuated, unspecified",False,,
VAC0523,GARDASIL 9,False,SCT_NUVA-6601002000100,GARDASIL 9,True,1,1
VAC0523,GARDASIL 9,False,SCT_NUVA-10281002000106,"HPV vaccine nonavalent, unspecified",False,,
VAC0523,GARDASIL 9,False,SCT_NUVA-2671002000108,HPV Vaccine,False,,
VAC0524,TEVAX,False,SCT_NUVA-6611002000102,TEVAX,True,1,1
VAC0524,TEVAX,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC0525,INFANRIX PENTA,False,SCT_NUVA-6621002000108,INFANRIX PENTA,True,1,1
VAC0525,INFANRIX PENTA,False,SCT_NUVA-14331002000105,"Pentavalent DTPaPHepB vaccine - Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B 10µg, unspecified",False,,
VAC0525,INFANRIX PENTA,False,SCT_NUVA-9411002000107,"Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B pentavalent vaccine, unspecified",False,,
VAC0526,HECOLIN,False,SCT_NUVA-6641002000103,HECOLIN,True,1,1
VAC0526,HECOLIN,False,SCT_NUVA-11021002000106,"Hepatitis E vaccine, unspecified",False,,
VAC0527,VACCIN DIPHTERIQUE ET TETANIQUE ADSORBE,False,SCT_NUVA-6651002000101,VACCIN DIPHTERIQUE ET TETANIQUE ADSORBE,True,1,1
VAC0527,VACCIN DIPHTERIQUE ET TETANIQUE ADSORBE,False,SCT_NUVA-2361002000109,"DT vaccine, unspecified",False,,
VAC0527,VACCIN DIPHTERIQUE ET TETANIQUE ADSORBE,False,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC0528,MOSQUIRIX,False,SCT_NUVA-6671002000109,MOSQUIRIX,True,1,1
VAC0528,MOSQUIRIX,False,SCT_NUVA-14981002000107,"Vaccine against hepatitis B and malaria, unspecified",False,,
VAC0529,IMOVAX TETANO,False,SCT_NUVA-6681002000107,IMOVAX TETANO,True,1,1
VAC0529,IMOVAX TETANO,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC0530,TETANOL PUR,False,SCT_NUVA-6691002000105,TETANOL PUR,True,1,1
VAC0530,TETANOL PUR,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC0531,TETANOS ADSORBE MERIEUX,False,SCT_NUVA-6701002000105,TETANOS ADSORBE MERIEUX,True,1,1
VAC0531,TETANOS ADSORBE MERIEUX,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC0532,TETANUS VACCIN,False,SCT_NUVA-6711002000108,TETANUS VACCIN,True,1,1
VAC0532,TETANUS VACCIN,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC0534,MENJUGATE 10 µg,False,SCT_NUVA-6721002000102,MENJUGATE 10 µg,True,1,1
VAC0534,MENJUGATE 10 µg,False,SCT_NUVA-14711002000100,"Meningococcal C polysaccharide vaccine conjugated to CRM197 protein, unspecified",False,,
VAC0534,MENJUGATE 10 µg,False,SCT_NUVA-2581002000107,"Meningococcal conjugate vaccine C, unspecified",False,,
VAC0535,VAXELIS,False,SCT_NUVA-6731002000104,VAXELIS,True,1,1
VAC0535,VAXELIS,False,SCT_NUVA-14751002000104,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib OMP-Polio-Hepatitis B 10µg, unspecified",False,,
VAC0535,VAXELIS,False,SCT_NUVA-6871002000108,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",False,,
VAC0535,VAXELIS,False,SCT_NUVA-9401002000109,"Hexavalent vaccine DTPerHibPHepB - Diphtheria-Tetanus-Pertussis-Polio-Hib-Hepatitis B vaccine, unspecified",False,,
VAC0538,VACCIN BCG BIOMED-LUBLIN,False,SCT_NUVA-6741002000107,VACCIN BCG BIOMED-LUBLIN,True,1,1
VAC0538,VACCIN BCG BIOMED-LUBLIN,False,SCT_NUVA-2321002000100,"BCG vaccine, unspecified",False,,
VAC0539,DENGVAXIA,False,SCT_NUVA-6761002000106,DENGVAXIA,True,1,1
VAC0539,DENGVAXIA,False,SCT_NUVA-14601002000108,"Tetravalent Dengue vaccine, live attenuated chimeric recombinant based on 17D yellow fever vaccine, unspecified",False,,
VAC0539,DENGVAXIA,False,SCT_NUVA-2651002000100,"Dengue vaccine, unspecified",False,,
VAC0540,IPAD T,False,SCT_NUVA-6771002000101,IPAD T,True,1,1
VAC0540,IPAD T,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC0541,BOOSTRIX,False,SCT_NUVA-6781002000103,BOOSTRIX,True,1,1
VAC0541,BOOSTRIX,False,SCT_NUVA-7301002000106,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",False,,
VAC0541,BOOSTRIX,False,SCT_NUVA-9471002000100,"Diph-T-aP/ap, unspecified",False,,
VAC0542,Vaccin D.T.P. Pasteur,False,SCT_NUVA-6791002000100,Vaccin D.T.P. Pasteur,True,1,1
VAC0542,Vaccin D.T.P. Pasteur,False,SCT_NUVA-10231002000105,"Diphtheria-Tetanus-Polio vaccine, unspecified",False,,
VAC0542,Vaccin D.T.P. Pasteur,False,SCT_NUVA-1701002000102,"DTIPV vaccine, unspecified",False,,
VAC0543,HEXAXIM,False,SCT_NUVA-6801002000104,HEXAXIM,True,1,1
VAC0543,HEXAXIM,False,SCT_NUVA-13791002000106,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 10µg, unspecified",False,,
VAC0543,HEXAXIM,False,SCT_NUVA-6871002000108,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",False,,
VAC0543,HEXAXIM,False,SCT_NUVA-9401002000109,"Hexavalent vaccine DTPerHibPHepB - Diphtheria-Tetanus-Pertussis-Polio-Hib-Hepatitis B vaccine, unspecified",False,,
VAC0544,TETRAXIM,False,SCT_NUVA-6811002000101,TETRAXIM,True,1,1
VAC0544,TETRAXIM,False,SCT_NUVA-2391002000103,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",False,,
VAC0544,TETRAXIM,False,SCT_NUVA-6861002000103,"DTaPIPV vaccine, standard dose, unspecified",False,,
VAC0545,EUVAX B 20 µg,False,SCT_NUVA-6821002000107,EUVAX B 20 µg,True,1,1
VAC0545,EUVAX B 20 µg,False,SCT_NUVA-11001002000103,"Hepatitis B vaccine, monovalent, adult dose, unspecified",False,,
VAC0545,EUVAX B 20 µg,False,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC0545,EUVAX B 20 µg,False,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
