NUVA;NUVA label;IsAbstract;CVC;CVC label;Best;Blur;Equiv
VAC0596;DTaPHibHepB pentavalent vaccine, unspecified;True;CVC-20591000087106;DTaPHibHepB pentavalent vaccine, unspecified;True;3;1
VAC0598;DTwPHibHepB pentavalent vaccine, unspecified;True;;;;
VAC0599;DTPerHibHepB pentavalent vaccine, unspecified;True;;;;
VAC0600;OPV bivalent 1-3, unspecified;True;CVC-125690004;Monovalent oral polio vaccine - type unknown, unspecified;True;28;0
VAC0600;OPV bivalent 1-3, unspecified;True;CVC-111164008;Polio vaccine, unspecified;False;;
VAC0601;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;True;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;True;29;1
VAC0602;DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified;True;CVC-7841000087106;DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified;True;12;1
VAC0602;DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified;True;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;False;;
VAC0603;COMVAC3;False;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;True;29;0
VAC0610;Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified;True;CVC-7851000087109;Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified;True;6;1
VAC0611;SHAN-5;False;;;;
VAC0612;DTP-vax FINLAY;False;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;True;29;0
VAC0613;BORYUNG DTap VACCINE;False;CVC-7841000087106;DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified;True;12;0
VAC0613;BORYUNG DTap VACCINE;False;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;False;;
VAC0614;TDAPBOOSTER AJ VACCINES;False;CVC-7851000087109;Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified;True;6;0
VAC0615;VACCIN T.P. PASTEUR;False;CVC-7751000087104;T.Polio, unspecified;True;4;0
VAC0620;IXCHIQ;False;;;;
VAC0621;MENC VACCINE FUNED;False;CVC-359068008;Meningococcal conjugate vaccine C, unspecified;True;8;0
VAC0622;EOLARIX;False;CVC-7281000087100;Measles-Rubella vaccine, unspecified;True;12;0
VAC0623;Measles-mumps vaccine, unspecified;True;;;;
VAC0624;M-M-Vax;False;;;;
VAC0625;MORATEN;False;CVC-386012008;Live attenuated measles vaccine, unspecified;True;25;0
VAC0626;MoRu Viraten;False;CVC-7281000087100;Measles-Rubella vaccine, unspecified;True;12;0
VAC0627;MORUMAN;False;CVC-386012008;Live attenuated measles vaccine, unspecified;True;25;0
VAC0628;Immravax;False;CVC-61153008;MMR vaccine, live attenuated, unspecified;True;24;0
VAC0631;MENINVACTKIT;False;CVC-359068008;Meningococcal conjugate vaccine C, unspecified;True;8;0
VAC0632;OPVERO;False;CVC-125690004;Monovalent oral polio vaccine - type unknown, unspecified;True;28;0
VAC0632;OPVERO;False;CVC-111164008;Polio vaccine, unspecified;False;;
VAC0633;ZABDENO;False;CVC-45891000087103;Ebola vaccine, unspecified;True;6;0
VAC0634;MVABEA;False;CVC-45891000087103;Ebola vaccine, unspecified;True;6;0
VAC0635;PREFLUCEL;False;CVC-7691000087100;Trivalent inactivated influenza vaccine, unspecified;True;40;0
VAC0636;FLUMIST QUADRIVALENT;False;CVC-409269001;Influenza vaccine, live attenuated, unspecified;True;6;0
VAC0637;IPAD DT;False;CVC-7921000087109;DT vaccine, unspecified;True;28;0
VAC0638;IPAD POLIO;False;CVC-125688000;Inactivated Polio vaccine, unspecified;True;14;0
VAC0638;IPAD POLIO;False;CVC-111164008;Polio vaccine, unspecified;False;;
VAC0639;ADACEL POLIO;False;CVC-7481000087104;ADACEL POLIO;True;1;1
VAC0639;ADACEL POLIO;False;CVC-7871000087103;Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified;False;;
VAC0639;ADACEL POLIO;False;CVC-7891000087104;TdapIPV - Diphtheria-Tetanus-Pertussis-Polio vaccine, low dose, unspecified;False;;
VAC0640;TRITANRIX HepB+Hib;False;;;;
VAC0641;GLOBORIX;False;;;;
VAC0642;FLUZONE HIGH-DOSE QUADRIVALENT;False;CVC-31571000087102;FLUZONE HIGH-DOSE QUADRIVALENT;True;1;1
VAC0643;Meningococcal ACWY conjugate vaccine, unspecified;True;CVC-7121000087107;Meningococcal ACWY conjugate vaccine, unspecified;True;4;1
VAC0644;QDENGA;False;;;;
VAC0645;IMMU ORR;False;CVC-61153008;MMR vaccine, live attenuated, unspecified;True;24;0
VAC0646;CECOLIN;False;CVC-7791000087109;HPV vaccine bivalent, unspecified;True;2;0
VAC0646;CECOLIN;False;CVC-424519000;HPV Vaccine;False;;
VAC0647;ROTASIIL;False;CVC-116077000;Rotavirus vaccine, unspecified;True;6;0
VAC0647;ROTASIIL;False;CVC-7811000087105;Rotavirus vaccine, unspecified;True;6;0
VAC0648;COVID-19 vaccine, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;1
VAC0649;EFLUELDA TETRA;False;;;;
VAC0650;VAXZEVRIA ASTRAZENECA;False;CVC-28761000087108;VAXZEVRIA ASTRAZENECA;True;1;1
VAC0650;VAXZEVRIA ASTRAZENECA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0650;VAXZEVRIA ASTRAZENECA;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;False;;
VAC0651;CORONAVAC COVID-19 VACCINE;False;CVC-31311000087104;CORONAVAC COVID-19 VACCINE;True;1;1
VAC0651;CORONAVAC COVID-19 VACCINE;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;False;;
VAC0651;CORONAVAC COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0652;CONVIDECIA;False;CVC-31431000087100;CONVIDECIA;True;1;1
VAC0652;CONVIDECIA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0652;CONVIDECIA;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;False;;
VAC0653;Hepatitis A + Hepatitis B vaccine Child, unspecified;True;CVC-9801000087100;Hepatitis A + Hepatitis B vaccine Child, unspecified;True;1;1
VAC0654;Hepatitis A + Hepatitis B vaccine Adult, unspecified;True;CVC-24371000087105;Hepatitis A + Hepatitis B vaccine Adult, unspecified;True;3;1
VAC0655;Diphtheria vaccine, unspecified;True;CVC-428214002;Diphtheria vaccine, unspecified;True;10;1
VAC0656;SPIKEVAX 0,2 mg/mL MODERNA;False;CVC-28571000087109;SPIKEVAX 0,2 mg/mL MODERNA;True;1;1
VAC0656;SPIKEVAX 0,2 mg/mL MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC0656;SPIKEVAX 0,2 mg/mL MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0657;SINOPHARM WUHAN COVID-19 VACCINE;False;CVC-33201000087108;SINOPHARM WUHAN COVID-19 VACCINE;True;1;1
VAC0657;SINOPHARM WUHAN COVID-19 VACCINE;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;False;;
VAC0657;SINOPHARM WUHAN COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0658;COMIRNATY 30 µg BIONTECH-PFIZER;False;CVC-28581000087106;COMIRNATY 30 µg BIONTECH-PFIZER;True;1;2
VAC0658;COMIRNATY 30 µg BIONTECH-PFIZER;False;CVC-33881000087102;COMIRNATY 30 µg BIONTECH-PFIZER;True;1;2
VAC0658;COMIRNATY 30 µg BIONTECH-PFIZER;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC0658;COMIRNATY 30 µg BIONTECH-PFIZER;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0659;ZIFIVAX ANHUI COVID-19 VACCINE;False;CVC-33471000087102;ZIFIVAX ANHUI COVID-19 VACCINE;True;1;1
VAC0659;ZIFIVAX ANHUI COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0660;CHINESE-IMB-INACTIVATED-COVID;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC0660;CHINESE-IMB-INACTIVATED-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0661;INOVIO-DNA-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0662;OSAKA-DNA-COVID / AG0301-COVID19;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0663;CADILA-DNA-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0664;GX-19-DNA-Covid;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0665;COVAXIN BHARAT BIOTECH COVID-19 VACCINE;False;CVC-33211000087105;COVAXIN BHARAT BIOTECH COVID-19 VACCINE;True;1;1
VAC0665;COVAXIN BHARAT BIOTECH COVID-19 VACCINE;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;False;;
VAC0665;COVAXIN BHARAT BIOTECH COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0666;JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE);False;CVC-28951000087107;JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE);True;1;1
VAC0666;JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE);False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0666;JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE);False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;False;;
VAC0667;NUVAXOVID;False;CVC-29171000087106;NUVAXOVID;True;1;1
VAC0667;NUVAXOVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0668;KENTUCKY-RBD-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0669;ARCTURUS-RNA-COVID;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC0669;ARCTURUS-RNA-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0670;SPOUTNIK V;False;CVC-31341000087103;SPOUTNIK V;True;1;1
VAC0670;SPOUTNIK V;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0670;SPOUTNIK V;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;False;;
VAC0671;CLOVER-SPIKE-SCB-2019-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0672;VAXINE-SPIKE-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0673;QUEENSLAND-SPIKE-MF59-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0674;PASTEUR-MSD MEASLES VECTOR COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0675;IMPERIAL-COLLEGE-RNA-COVID;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC0675;IMPERIAL-COLLEGE-RNA-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0676;CUREVAC-RNA-COVID;False;CVC-33221000087102;CUREVAC-RNA-COVID;True;1;1
VAC0676;CUREVAC-RNA-COVID;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC0676;CUREVAC-RNA-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0677;CHINESE-PLA-ARN-Covid;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC0677;CHINESE-PLA-ARN-Covid;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0678;Medicago-VLP-Covid;False;CVC-30151000087105;Medicago-VLP-Covid;True;1;1
VAC0678;Medicago-VLP-Covid;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0679;MEDIGEN-S-2P-CpH1018-COVID;False;CVC-33441000087105;MEDIGEN-S-2P-CpH1018-COVID;True;1;1
VAC0679;MEDIGEN-S-2P-CpH1018-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0680;COVILO SINOPHARM COVID-19 VACCINE;False;CVC-31301000087101;COVILO SINOPHARM COVID-19 VACCINE;True;1;1
VAC0680;COVILO SINOPHARM COVID-19 VACCINE;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;False;;
VAC0680;COVILO SINOPHARM COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0681;GRAD-COV2 COVID-19 VACCINE REITHERA;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0681;GRAD-COV2 COVID-19 VACCINE REITHERA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0682;FLUQUADRI;False;CVC-19401000087100;Quadrivalent influenza vaccine, unspecified;True;10;0
VAC0683;EpiVacCorona;False;CVC-33421000087101;EpiVacCorona;True;1;1
VAC0683;EpiVacCorona;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0684;QAZVAC;False;CVC-33451000087108;QAZVAC;True;1;1
VAC0684;QAZVAC;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;False;;
VAC0684;QAZVAC;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0685;VIDPREVTYN BETA;False;CVC-45391000087107;VIDPREVTYN BETA;True;1;1
VAC0685;VIDPREVTYN BETA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0686;MULTI-PEPTIDE-pVAC-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0687;UB-612 COVID-19 Vaccine;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0688;INTRANASAL FLU-BASED RBD DelNS1-2019-nCoV-RBD-OPT1 COVID-19 Vaccine;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0689;CHINESE-RECOMBINANT-Sf9-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0690;CHINESE-AD5-NCOV-COVID;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0690;CHINESE-AD5-NCOV-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0691;FINLAY-FR-1;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0692;COVAXX;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0693;VXA-COV2-1-COVID;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0693;VXA-COV2-1-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0694;LMU-MVA-SARS-2-S-COVID;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0694;LMU-MVA-SARS-2-S-COVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0695;RBD-HBsAg-VLPs-Covid;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0696;KCONVAC MINHAI COVID-19 VACCINE;False;CVC-33431000087104;KCONVAC MINHAI COVID-19 VACCINE;True;1;1
VAC0696;KCONVAC MINHAI COVID-19 VACCINE;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;False;;
VAC0696;KCONVAC MINHAI COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0697;V590 (COVID-19);False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0698;hAd5-COVID-19;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0698;hAd5-COVID-19;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0699;IIBR's RECOMBINANT VSV-DeltaG-spike VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0701;BACTRL-SPIKE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0702;RRBD PRODUCED IN CHO-CELL CHEMICALLY CONJUGATE TO TETANUS TOXOID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0703;ADJUVANTED PROTEIN SUBUNIT (RBD);False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0705;INFLUSPLIT TETRA;False;CVC-28591000087108;INFLUSPLIT TETRA;True;1;1
VAC0705;INFLUSPLIT TETRA;False;CVC-19401000087100;Quadrivalent influenza vaccine, unspecified;False;;
VAC0706;FLUZONE QUADRIVALENT;False;CVC-20691000087107;FLUZONE QUADRIVALENT;True;1;1
VAC0706;FLUZONE QUADRIVALENT;False;CVC-19401000087100;Quadrivalent influenza vaccine, unspecified;False;;
VAC0707;CORONAVIRUS SARS-CoV-2 INACTIVÉ;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC0707;CORONAVIRUS SARS-CoV-2 INACTIVÉ;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0708;CORVAX12;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0709;COVI-VAC;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0710;COVID-19 mRNA VACCINE BNT162b2;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC0710;COVID-19 mRNA VACCINE BNT162b2;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0711;Typhoid conjugate vaccine, unspecified;True;CVC-89428009;Typhoid vaccine, unspecified;True;23;0
VAC0712;Typhoid-hepatitis A vaccine, unspecified;True;CVC-333707007;Typhoid-hepatitis A vaccine, unspecified;True;5;1
VAC0713;Typhoid polysaccharide vaccine, unspecified;True;CVC-346639000;Typhoid polysaccharide vaccine, unspecified;True;5;1
VAC0713;Typhoid polysaccharide vaccine, unspecified;True;CVC-89428009;Typhoid vaccine, unspecified;False;;
VAC0714;VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC0714;VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0715;ERUCOV-VAC;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC0715;ERUCOV-VAC;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0716;SARS-COV-2-RBD-FC FUSION PROTEIN;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0717;CIGB-669;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0718;CIGB-66;False;CVC-33391000087109;CIGB-66;True;1;1
VAC0718;CIGB-66;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0719;NANOCOVAX;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0720;S-268019;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0721;ADIMRSC-2F;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0722;COVIGENIX VAX-001;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0723;GLS-5310;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0724;CHULACOV19;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC0724;CHULACOV19;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0725;COH04S1;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0725;COH04S1;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0726;ADCOVID;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0726;ADCOVID;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0727;ADCLD-COV19;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0727;ADCLD-COV19;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0728;aAPC COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0729;LV-SMENP-DC vaccine;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0729;LV-SMENP-DC vaccine;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0730;DENDRITIC CELL AV-COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0731;DITANRIX;False;CVC-68208009;Diphtheria-tetanus Td vaccine, unspecified;True;14;0
VAC0732;COVAC-1 - COVAC-2;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0733;HEPLISAV-B;False;CVC-8771000087109;Hepatitis B vaccine, monovalent, adult dose, unspecified;True;14;0
VAC0733;HEPLISAV-B;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC0734;POLIO BOOSTRIX;False;CVC-7891000087104;TdapIPV - Diphtheria-Tetanus-Pertussis-Polio vaccine, low dose, unspecified;True;5;0
VAC0734;POLIO BOOSTRIX;False;CVC-7871000087103;Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified;False;;
VAC0735;POLIOINFANRIX;False;CVC-7881000087101;DTaPIPV vaccine, standard dose, unspecified;True;8;0
VAC0735;POLIOINFANRIX;False;CVC-7871000087103;Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified;False;;
VAC0736;TRIAXIS POLIO;False;CVC-7891000087104;TdapIPV - Diphtheria-Tetanus-Pertussis-Polio vaccine, low dose, unspecified;True;5;0
VAC0736;TRIAXIS POLIO;False;CVC-7871000087103;Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified;False;;
VAC0737;GBP510;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0739;RAZI COV PARS;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0740;PTX-COVID19-B;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC0740;PTX-COVID19-B;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0741;COVID-EVAX;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0742;COVIGEN;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0743;BBV154;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC0743;BBV154;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0744;COVID-19 INACTIVATED VACCINE;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC0744;COVID-19 INACTIVATED VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0745;MF59 ADJUVANTED SARS-CoV-2 SCLAMP VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC0752;COVISHIELD;False;CVC-28961000087105;COVISHIELD;True;1;1
VAC0752;COVISHIELD;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0752;COVISHIELD;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;False;;
VAC0753;INACTIVATED SARS-COV-2 VACCINE FAKHRAVAC (MIVAC);False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC0753;INACTIVATED SARS-COV-2 VACCINE FAKHRAVAC (MIVAC);False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0754;INACTIVATED KOCAK-19 INAKTIF ADJUVANT COVID-19 VACCINE;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC0754;INACTIVATED KOCAK-19 INAKTIF ADJUVANT COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC0755;ADJUVANTED INACTIVATED VACCINE AGAINST SARS-CoV-2;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC0755;ADJUVANTED INACTIVATED VACCINE AGAINST SARS-CoV-2;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
