NUVA,NUVA label,IsAbstract,AIC,AIC label,Best,Blur,Equiv
VAC0232,FLULAVAL,False,,,,
VAC0233,FLUMIST,False,,,,
VAC0234,FLUOGEN,False,,,,
VAC0235,FLUVIRIN,False,AIC-028372,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372011,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372023,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372035,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372047,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372050,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372062,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372074,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372086,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372098,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372100,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372112,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372124,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372136,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372148,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372151,FLUVIRIN,True,1,17
VAC0235,FLUVIRIN,False,AIC-028372163,FLUVIRIN,True,1,17
VAC0236,FLUZONE HIGH-DOSE,False,,,,
VAC0238,FUNED-CEME,False,,,,
VAC0240,GUNEVAX,False,AIC-023318,GUNEVAX,True,1,4
VAC0240,GUNEVAX,False,AIC-023318013,GUNEVAX,True,1,4
VAC0240,GUNEVAX,False,AIC-023318025,GUNEVAX,True,1,4
VAC0240,GUNEVAX,False,AIC-023318037,GUNEVAX,True,1,4
VAC0241,HAEMOPHILUS INFLUENZAE B CONJUGATE VACCINE - SERUM INSTITUTE OF INDIA,False,,,,
VAC0242,HBY,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0242,HBY,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0242,HBY,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0242,HBY,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0242,HBY,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0242,HBY,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0243,HEPA-B INJECTION,False,,,,
VAC0244,HEPRECOMB,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0244,HEPRECOMB,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0244,HEPRECOMB,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0244,HEPRECOMB,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0244,HEPRECOMB,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0244,HEPRECOMB,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0245,HEPTAVAX B,False,,,,
VAC0246,HIBERNA PRODUCTSIX,False,,,,
VAC0247,HIBTITER,False,AIC-028929,HIBTITER,True,1,3
VAC0247,HIBTITER,False,AIC-028929014,HIBTITER,True,1,3
VAC0247,HIBTITER,False,AIC-028929026,HIBTITER,True,1,3
VAC0248,HINKUYS KAROKOE,False,,,,
VAC0249,RUBELLA VACCINE HPV-77,False,,,,
VAC0251,HUMOTET-ANTI TETANUS,False,,,,
VAC0252,VAXIGRIP ENFANTS,False,,,,
VAC0253,VAXIRAB N,False,,,,
VAC0254,IMOVAX D.T.,False,,,,
VAC0255,IMOVAX GRIPPE,False,,,,
VAC0256,IMOVAX MUMPS,False,,,,
VAC0257,IMOVAX PAROTIDITIS,False,,,,
VAC0258,IMOVAX R.O.R.,False,,,,
VAC0259,IMOVAX Rabies,False,,,,
VAC0260,IMOVAX Rabies I.D.,False,,,,
VAC0261,IMOVAX RAGE,False,,,,
VAC0262,IMOVAX RUBEOLA,False,,,,
VAC0263,IMOVAX SARAMPION,False,,,,
VAC0264,INFANRIX,False,AIC-029244,INFANRIX,True,1,9
VAC0264,INFANRIX,False,AIC-029244011,INFANRIX,True,1,9
VAC0264,INFANRIX,False,AIC-029244023,INFANRIX,True,1,9
VAC0264,INFANRIX,False,AIC-029244035,INFANRIX,True,1,9
VAC0264,INFANRIX,False,AIC-029244047,INFANRIX,True,1,9
VAC0264,INFANRIX,False,AIC-029244050,INFANRIX,True,1,9
VAC0264,INFANRIX,False,AIC-029244062,INFANRIX,True,1,9
VAC0264,INFANRIX,False,AIC-029244074,INFANRIX,True,1,9
VAC0264,INFANRIX,False,AIC-029244086,INFANRIX,True,1,9
VAC0265,INFLU-KOVAX,False,,,,
VAC0266,INFLUENZA HA VACCINE KOVAX,False,,,,
VAC0267,IPAD TP,False,,,,
VAC0268,IPOL,False,,,,
VAC0270,"Inactivated Polio vaccine, unspecified",True,,,,
VAC0271,ISTIVAC,False,,,,
VAC0272,KAKSOISROKOTE DUBBELVACCIN,False,,,,
VAC0273,KIKHOSTE-VAKSINE,False,,,,
VAC0274,LANCY VAXINA,False,,,,
VAC0275,LAVANTUU TIROKOTE,False,,,,
VAC0276,LIOVAX,False,AIC-008026,LIOVAX,True,1,2
VAC0276,LIOVAX,False,AIC-008026015,LIOVAX,True,1,2
VAC0277,LIRUBEL,False,,,,
VAC0278,LIRUGEN,False,,,,
VAC0280,MUMPS-MEASLES VACCINE MICROGEN,False,AIC-026901013,"Measles-mumps vaccine, unspecified",True,9,0
VAC0281,LM - 3 RIT,False,,,,
VAC0282,LTEANAS IMUNA,False,,,,
VAC0283,LYMERIX,False,,,,
VAC0284,LYOVAC ATTENUVAX,False,,,,
VAC0285,LYOVAC MERUVAX,False,,,,
VAC0286,M-M-R II,False,AIC-026265,M-M-R II,True,1,3
VAC0286,M-M-R II,False,AIC-026265013,M-M-R II,True,1,3
VAC0286,M-M-R II,False,AIC-026265025,M-M-R II,True,1,3
VAC0287,M-R VAX,False,,,,
VAC0288,M-R VAX II,False,AIC-026249,M-R VAX II,True,1,2
VAC0288,M-R VAX II,False,AIC-026249019,M-R VAX II,True,1,2
VAC0289,M-VAX PFIZER,False,,,,
VAC0290,MASERN-IMPFSTOFF SSW,False,,,,
VAC0291,MEASLES VACCINE AIK-C STRAIN POLYVAC,False,,,,
VAC0292,MEASLES VACCINE DK3,False,,,,
VAC0293,MENAFRIVAC,False,,,,
VAC0294,MENCEVAX A,False,,,,
VAC0295,MENOMUNE-A/C/Y/W-135,False,,,,
VAC0296,MENPOVAX 4 A+C+Y+W135,False,AIC-024489066,MENPOVAX 4 A+C+Y+W135,True,1,3
VAC0296,MENPOVAX 4 A+C+Y+W135,False,AIC-024489078,MENPOVAX 4 A+C+Y+W135,True,1,3
VAC0296,MENPOVAX 4 A+C+Y+W135,False,AIC-024489080,MENPOVAX 4 A+C+Y+W135,True,1,3
VAC0297,MENPOVAX A+C,False,AIC-024489039,MENPOVAX A+C,True,1,5
VAC0297,MENPOVAX A+C,False,AIC-024489041,MENPOVAX A+C,True,1,5
VAC0297,MENPOVAX A+C,False,AIC-024489054,MENPOVAX A+C,True,1,5
VAC0297,MENPOVAX A+C,False,AIC-024489092,MENPOVAX A+C,True,1,5
VAC0297,MENPOVAX A+C,False,AIC-024489104,MENPOVAX A+C,True,1,5
VAC0298,MERUVAX,False,,,,
VAC0299,MERUVAX II,False,AIC-022602,MERUVAX II,True,1,3
VAC0299,MERUVAX II,False,AIC-022602015,MERUVAX II,True,1,3
VAC0299,MERUVAX II,False,AIC-022602027,MERUVAX II,True,1,3
VAC0300,MEVILIN-L,False,,,,
VAC0301,MMR,False,,,,
VAC0303,MONIARIX,False,,,,
VAC0304,MOPAVAC SEVAC,False,AIC-026901013,"Measles-mumps vaccine, unspecified",True,9,0
VAC0305,MOPV,False,,,,
VAC0306,MORBILVAX,False,AIC-023190,MORBILVAX,True,1,6
VAC0306,MORBILVAX,False,AIC-023190010,MORBILVAX,True,1,6
VAC0306,MORBILVAX,False,AIC-023190022,MORBILVAX,True,1,6
VAC0306,MORBILVAX,False,AIC-023190034,MORBILVAX,True,1,6
VAC0306,MORBILVAX,False,AIC-023190046,MORBILVAX,True,1,6
VAC0306,MORBILVAX,False,AIC-023190059,MORBILVAX,True,1,6
VAC0307,MORUBEL,False,AIC-026321,MORUBEL,True,1,3
VAC0307,MORUBEL,False,AIC-026321012,MORUBEL,True,1,3
VAC0307,MORUBEL,False,AIC-026321024,MORUBEL,True,1,3
VAC0308,MORUMAN BERNA PRODUCTS,False,AIC-022811,MORUMAN BERNA PRODUCTS,True,1,4
VAC0308,MORUMAN BERNA PRODUCTS,False,AIC-022811018,MORUMAN BERNA PRODUCTS,True,1,4
VAC0308,MORUMAN BERNA PRODUCTS,False,AIC-022811020,MORUMAN BERNA PRODUCTS,True,1,4
VAC0308,MORUMAN BERNA PRODUCTS,False,AIC-022811032,MORUMAN BERNA PRODUCTS,True,1,4
VAC0309,MORUPAR,False,AIC-027506,MORUPAR,True,1,4
VAC0309,MORUPAR,False,AIC-027506017,MORUPAR,True,1,4
VAC0309,MORUPAR,False,AIC-027506029,MORUPAR,True,1,4
VAC0309,MORUPAR,False,AIC-027506031,MORUPAR,True,1,4
VAC0310,MOVIVAC,False,,,,
VAC0311,MUMATEN BERNA PRODUCTSNA,False,AIC-028446,MUMATEN BERNA PRODUCTSNA,True,1,2
VAC0311,MUMATEN BERNA PRODUCTSNA,False,AIC-028446019,MUMATEN BERNA PRODUCTSNA,True,1,2
VAC0312,MUMPS LIVE,False,,,,
VAC0313,MUMPS inactivated,False,,,,
VAC0315,MUMPSVAX,False,AIC-023279,MUMPSVAX,True,1,2
VAC0315,MUMPSVAX,False,AIC-023279019,MUMPSVAX,True,1,2
VAC0317,NABI-HB,False,,,,
VAC0318,NOTHAV,False,AIC-032794,NOTHAV,True,1,6
VAC0318,NOTHAV,False,AIC-032794012,NOTHAV,True,1,6
VAC0318,NOTHAV,False,AIC-032794024,NOTHAV,True,1,6
VAC0318,NOTHAV,False,AIC-032794036,NOTHAV,True,1,6
VAC0318,NOTHAV,False,AIC-032794048,NOTHAV,True,1,6
VAC0318,NOTHAV,False,AIC-032794051,NOTHAV,True,1,6
VAC0318,NOTHAV,False,AIC-028725,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-028725012,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-028725024,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-028725036,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-028725048,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-028725051,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-028725063,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-028725075,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-028725087,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-033247,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0318,NOTHAV,False,AIC-033317,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0319,OMNIHIB,False,,,,
VAC0320,"OPV 1-2-3, unspecified",True,,,,
VAC0321,ORIMUNE,False,,,,
VAC0322,PARIORIX,False,AIC-026898,PARIORIX,True,1,3
VAC0322,PARIORIX,False,AIC-026898015,PARIORIX,True,1,3
VAC0322,PARIORIX,False,AIC-026898027,PARIORIX,True,1,3
VAC0323,PAVIVAC-SEVAC,False,,,,
VAC0324,"Pneumococcal conjugate vaccine, 7 valent, unspecified",True,,,,
VAC0325,PEDIARIX,False,,,,
VAC0326,PEDVAXHIB,False,,,,
VAC0327,PENTA,False,,,,
VAC0328,PENTACEL,False,,,,
VAC0330,PENTACT-HIB,False,,,,
VAC0332,PENTAVALENTE,False,,,,
VAC0333,PFIZER VAX-MEASLES K INACTIVATED,False,,,,
VAC0334,PFIZER VAX-MEASLES L,False,,,,
VAC0335,PLUSERIX,False,AIC-026444,PLUSERIX,True,1,3
VAC0335,PLUSERIX,False,AIC-026444012,PLUSERIX,True,1,3
VAC0335,PLUSERIX,False,AIC-026444024,PLUSERIX,True,1,3
VAC0336,PNEUMOVAX,False,AIC-034933,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933010,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933022,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933034,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933046,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933059,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933061,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933073,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933085,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933097,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933109,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933111,PNEUMOVAX,True,1,13
VAC0336,PNEUMOVAX,False,AIC-034933123,PNEUMOVAX,True,1,13
VAC0337,PNU-IMUNE 23,False,AIC-029547,PNU-IMUNE 23,True,1,3
VAC0337,PNU-IMUNE 23,False,AIC-029547015,PNU-IMUNE 23,True,1,3
VAC0337,PNU-IMUNE 23,False,AIC-029547027,PNU-IMUNE 23,True,1,3
VAC0338,POLIACEL,False,,,,
VAC0339,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",True,,,,
VAC0341,PREVNAR,False,,,,
VAC0343,ProHIBiT,False,AIC-028436,ProHIBiT,True,1,2
VAC0343,ProHIBiT,False,AIC-028436018,ProHIBiT,True,1,2
VAC0344,"PRP-OMP Hib vaccine, unspecified",True,,,,
VAC0345,"Hib PRP-T conjugated vaccine, unspecified",True,,,,
VAC0346,PURIVAX,False,,,,
VAC0347,QUADRACEL,False,,,,
VAC0348,QUADRACEL/HIBEST,False,,,,
VAC0349,QUADRIGEN,False,,,,
VAC0350,QUATRO-VIRELON,False,,,,
VAC0351,QUINTUPLE,False,,,,
VAC0352,R-HB VACCINE,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0352,R-HB VACCINE,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0352,R-HB VACCINE,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0352,R-HB VACCINE,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0352,R-HB VACCINE,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0352,R-HB VACCINE,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0353,R-VAC,False,,,,
VAC0354,RA27/3,False,,,,
VAC0355,RABAVERT,False,,,,
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,AIC-026710,RECOMBIVAX HB PÉDIATRIQUE,True,1,6
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,AIC-026710018,RECOMBIVAX HB PÉDIATRIQUE,True,1,6
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,AIC-026710020,RECOMBIVAX HB PÉDIATRIQUE,True,1,6
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,AIC-026710032,RECOMBIVAX HB PÉDIATRIQUE,True,1,6
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,AIC-026710044,RECOMBIVAX HB PÉDIATRIQUE,True,1,6
VAC0356,RECOMBIVAX HB PÉDIATRIQUE,False,AIC-026710057,RECOMBIVAX HB PÉDIATRIQUE,True,1,6
VAC0357,"RESPIGAM, RSV-IVIG",False,,,,
VAC0358,"Rabies immunoglobulin human origin, unspecified",True,,,,
VAC0359,RIMEVAX,False,AIC-025821,RIMEVAX,True,1,2
VAC0359,RIMEVAX,False,AIC-025821012,RIMEVAX,True,1,2
VAC0360,RIMPARIX,False,AIC-026901013,"Measles-mumps vaccine, unspecified",True,9,0
VAC0361,RIT - LM-2,False,AIC-026901013,"Measles-mumps vaccine, unspecified",True,9,0
VAC0362,RIT - LM-3,False,,,,
VAC0363,ROTASHIELD,False,AIC-034428,ROTASHIELD,True,1,2
VAC0363,ROTASHIELD,False,AIC-034428019,ROTASHIELD,True,1,2
VAC0364,RUBEATEN BERNA PRODUCTS,False,AIC-025590,RUBEATEN BERNA PRODUCTS,True,1,3
VAC0364,RUBEATEN BERNA PRODUCTS,False,AIC-025590011,RUBEATEN BERNA PRODUCTS,True,1,3
VAC0364,RUBEATEN BERNA PRODUCTS,False,AIC-025590023,RUBEATEN BERNA PRODUCTS,True,1,3
VAC0365,RUBELLA VACCINE MICROGEN,False,,,,
VAC0366,RUBELLA-KOVAX,False,,,,
VAC0367,RUBELLOVAC,False,,,,
VAC0368,RUBELOGEN,False,,,,
VAC0369,RUBEOVAX,False,,,,
VAC0370,RVA RABIES VACCINE ABSORBED BIOPORT,False,,,,
VAC0371,POLIO SABIN GSK,False,AIC-026054,POLIO SABIN GSK,True,1,8
VAC0371,POLIO SABIN GSK,False,AIC-026054015,POLIO SABIN GSK,True,1,8
VAC0371,POLIO SABIN GSK,False,AIC-026054027,POLIO SABIN GSK,True,1,8
VAC0371,POLIO SABIN GSK,False,AIC-026054039,POLIO SABIN GSK,True,1,8
VAC0371,POLIO SABIN GSK,False,AIC-026054041,POLIO SABIN GSK,True,1,8
VAC0371,POLIO SABIN GSK,False,AIC-026054054,POLIO SABIN GSK,True,1,8
VAC0371,POLIO SABIN GSK,False,AIC-026054066,POLIO SABIN GSK,True,1,8
VAC0371,POLIO SABIN GSK,False,AIC-026054078,POLIO SABIN GSK,True,1,8
VAC0372,SAHIA,False,,,,
VAC0373,SALK,False,,,,
VAC0374,SANDOVAC,False,,,,
VAC0375,SEROBACTERIN,False,,,,
VAC0376,SHANCHOL,False,,,,
VAC0377,TRIPLE ANTIGEN SII,False,,,,
VAC0378,SYNAGIS 100 mg (PALIZIVUMAB),False,,,,
VAC0379,T-IMMUN,False,,,,
VAC0380,"T.Polio, unspecified",True,,,,
VAC0382,"Tetanus diphtheria vaccine, unspecified",True,,,,
VAC0383,ANATOXAL TE,False,,,,
VAC0384,TE/VAC/PTAP,False,,,,
VAC0385,TELVACLPTAP,False,,,,
VAC0386,TETAMYN,False,,,,
VAC0387,TETANOL,False,,,,
VAC0388,TETASORBAT SSW,False,,,,
VAC0389,TETAMUN SSW,False,,,,
VAC0390,TETRACT-HIB,False,AIC-032133,TETRACT-HIB,True,1,2
VAC0390,TETRACT-HIB,False,AIC-032133011,TETRACT-HIB,True,1,2
VAC0391,TETRAMUNE,False,,,,
VAC0392,TETRAVAX,False,,,,
VAC0393,TICE BCG,False,,,,
VAC0394,TIG,False,,,,
VAC0395,TITIFICA,False,,,,
VAC0396,BIOPOLIO,False,,,,
VAC0397,TRESIVAC LYOPHILIZED,False,,,,
VAC0398,TRI-IMMUNOL,False,,,,
VAC0399,TRIACEL,False,,,,
VAC0400,TRIACELLUVAX,False,AIC-029401,TRIACELLUVAX,True,1,3
VAC0400,TRIACELLUVAX,False,AIC-029401015,TRIACELLUVAX,True,1,3
VAC0400,TRIACELLUVAX,False,AIC-029401027,TRIACELLUVAX,True,1,3
VAC0401,TRIHIBIT,False,,,,
VAC0403,TRINIVAC,False,,,,
VAC0404,TRIPACEL,False,,,,
VAC0405,TRIPEDIA,False,,,,
VAC0407,TRIPLE,False,,,,
VAC0408,TRIPLE ANTIGEN,False,,,,
VAC0409,TRIPLE SABIN,False,,,,
VAC0410,TRIPLE VIRAL,False,,,,
VAC0411,TRIVACUNA LETI,False,,,,
VAC0412,TRIVAX,False,,,,
VAC0413,TRIVAX-AD,False,,,,
VAC0414,TRIVAX-HIB,False,,,,
VAC0415,TRIVB,False,,,,
VAC0416,TRIVIRATEN,False,,,,
VAC0417,TRIVIVAC SEVAC,False,,,,
VAC0418,TRIVIVAC Y,False,,,,
VAC0419,SHANTT,False,,,,
VAC0420,BIO-TT,False,,,,
VAC0421,TUSSITRUPIN FORTE,False,,,,
VAC0423,TWINRIX JUNIOR,False,AIC-033014,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC0424,"Live attenuated oral typhoid vaccine, unspecified",True,,,,
VAC0425,TYNE,False,,,,
VAC0426,TYPHOID VACCINE WYETH,False,,,,
VAC0427,TYPHOID-KOVAX,False,,,,
VAC0428,VA-MENGOC-BC,False,,,,
VAC0429,VACCIN COMBINAT DIFTERO-TETANIC,False,,,,
VAC0430,VACCIN DIFTERIC ADSORBIT,False,,,,
VAC0431,VACCINUM MORBILLORUM VIVUM,False,,,,
VAC0432,VACINA DUPLA,False,,,,
VAC0433,VACINA TRIPLICE,False,,,,
VAC0434,VACINA TRIPLICE VIRAL,False,,,,
VAC0435,VAKSIN CACAR,False,,,,
VAC0436,VAKSIN CAMPAK KERING,False,,,,
VAC0437,VAKSIN KOTIPA,False,,,,
VAC0438,VAKSIN SERAP,False,,,,
VAC0439,VAMOAVAX,False,AIC-026901013,"Measles-mumps vaccine, unspecified",True,9,0
VAC0441,SKYVARICELLA INJ,False,,,,
VAC0442,VARICELLON,False,,,,
VAC0443,SEVAC VARIE,False,,,,
VAC0444,VAXEM-HIB,False,AIC-028780,VAXEM-HIB,True,1,8
VAC0444,VAXEM-HIB,False,AIC-028780017,VAXEM-HIB,True,1,8
VAC0444,VAXEM-HIB,False,AIC-028780029,VAXEM-HIB,True,1,8
VAC0444,VAXEM-HIB,False,AIC-028780031,VAXEM-HIB,True,1,8
VAC0444,VAXEM-HIB,False,AIC-028780043,VAXEM-HIB,True,1,8
VAC0444,VAXEM-HIB,False,AIC-028780056,VAXEM-HIB,True,1,8
VAC0444,VAXEM-HIB,False,AIC-028780068,VAXEM-HIB,True,1,8
VAC0444,VAXEM-HIB,False,AIC-028780070,VAXEM-HIB,True,1,8
VAC0445,VAXIPAR,False,AIC-027504,VAXIPAR,True,1,5
VAC0445,VAXIPAR,False,AIC-027504012,VAXIPAR,True,1,5
VAC0445,VAXIPAR,False,AIC-027504024,VAXIPAR,True,1,5
VAC0445,VAXIPAR,False,AIC-027504036,VAXIPAR,True,1,5
VAC0445,VAXIPAR,False,AIC-027504048,VAXIPAR,True,1,5
VAC0446,VCDT,False,,,,
VAC0447,VDA VACCIN DIFTERIC ADSORBIT,False,,,,
VAC0448,VICPS (TYPHIM VI),False,,,,
VAC0449,VIRELON T 20,False,,,,
VAC0450,"VIROVAC MASSLING, PEROTID, RUBELLA",False,,,,
VAC0451,VIVOTIF,False,AIC-025219,VIVOTIF,True,1,9
VAC0451,VIVOTIF,False,AIC-025219015,VIVOTIF,True,1,9
VAC0451,VIVOTIF,False,AIC-025219027,VIVOTIF,True,1,9
VAC0451,VIVOTIF,False,AIC-025219039,VIVOTIF,True,1,9
VAC0451,VIVOTIF,False,AIC-025219041,VIVOTIF,True,1,9
VAC0451,VIVOTIF,False,AIC-025219054,VIVOTIF,True,1,9
VAC0451,VIVOTIF,False,AIC-025219066,VIVOTIF,True,1,9
VAC0451,VIVOTIF,False,AIC-045650,VIVOTIF,True,1,9
VAC0451,VIVOTIF,False,AIC-045650013,VIVOTIF,True,1,9
VAC0452,VT (VACINA TRIPLICE),False,,,,
VAC0453,VTV (VACINA TRIPLICE VIRAL),False,,,,
VAC0454,VVR CANTACUZINO,False,,,,
VAC0456,WELLTRIVAX TRIVALENTE,False,,,,
VAC0457,YF-VAX,False,,,,
VAC0458,ZAANTIDE antitoxin,False,,,,
VAC0459,ZAANTITE,False,,,,
VAC0460,ZADITEADVAX,False,,,,
VAC0461,ZADITEVAX,False,,,,
VAC0462,ZAMEVAX A+C,False,,,,
VAC0463,ZAMOVAX,False,,,,
VAC0464,ZAMRUVAX,False,,,,
VAC0465,ZARUVAX,False,,,,
VAC0466,ZATETRAVAX,False,,,,
VAC0467,ZATEVAX,False,,,,
VAC0468,ZATRIBAVAX,False,,,,
VAC0469,ZATRIVAX,False,,,,
VAC0470,QUINVAXEM,False,,,,
VAC0471,HEPAVAX-GENE B 20 µg,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0471,HEPAVAX-GENE B 20 µg,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0471,HEPAVAX-GENE B 20 µg,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0471,HEPAVAX-GENE B 20 µg,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0471,HEPAVAX-GENE B 20 µg,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0471,HEPAVAX-GENE B 20 µg,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0472,PREPANDRIX,False,AIC-038772,PREPANDRIX,True,1,2
VAC0472,PREPANDRIX,False,AIC-038772012,PREPANDRIX,True,1,2
VAC0472,PREPANDRIX,False,AIC-039230,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0472,PREPANDRIX,False,AIC-039230014,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0473,PRE-PANDEMIC INFLUENZA VACCINE H5N1,False,AIC-039230,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0473,PRE-PANDEMIC INFLUENZA VACCINE H5N1,False,AIC-039230014,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0474,DARONRIX,False,AIC-039230,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0474,DARONRIX,False,AIC-039230014,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0475,FOCLIVIA,False,AIC-048369,FOCLIVIA,True,1,3
VAC0475,FOCLIVIA,False,AIC-048369058,FOCLIVIA,True,1,3
VAC0475,FOCLIVIA,False,AIC-048369060,FOCLIVIA,True,1,3
VAC0475,FOCLIVIA,False,AIC-039230,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0475,FOCLIVIA,False,AIC-039230014,"H5N1 pre-pandemic influenza vaccine, unspecified",False,,
VAC0476,PANDEMIC INFLUENZA VACCINE H5N1 BAXTER,False,AIC-039230,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0476,PANDEMIC INFLUENZA VACCINE H5N1 BAXTER,False,AIC-039230014,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0477,PUMARIX,False,AIC-039230,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0477,PUMARIX,False,AIC-039230014,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,0
VAC0478,COVAXIS,False,,,,
VAC0479,TRIAXIS,False,AIC-039760,TRIAXIS,True,1,10
VAC0479,TRIAXIS,False,AIC-039760018,TRIAXIS,True,1,10
VAC0479,TRIAXIS,False,AIC-039760020,TRIAXIS,True,1,10
VAC0479,TRIAXIS,False,AIC-039760032,TRIAXIS,True,1,10
