NUVA,NUVA label,IsAbstract,CVX,CVX label,Best,Blur,Equiv
VAC0602,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0602,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0603,COMVAC3,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0610,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,CVX-115,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,8,1
VAC0610,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0611,SHAN-5,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC0611,SHAN-5,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC0612,DTP-vax FINLAY,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0613,BORYUNG DTap VACCINE,False,CVX-106,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0613,BORYUNG DTap VACCINE,False,CVX-20,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0613,BORYUNG DTap VACCINE,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0613,BORYUNG DTap VACCINE,False,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0614,TDAPBOOSTER AJ VACCINES,False,CVX-115,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,8,0
VAC0614,TDAPBOOSTER AJ VACCINES,False,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0615,VACCIN T.P. PASTEUR,False,,,,,
VAC0620,IXCHIQ,False,CVX-317,"Chinkungunya vaccine, live attenuated, unspecified",True,2,0
VAC0621,MENC VACCINE FUNED,False,CVX-103,"Meningococcal conjugate vaccine C, unspecified",True,11,0
VAC0622,EOLARIX,False,CVX-04,"Measles-Rubella vaccine, unspecified",True,12,0
VAC0623,"Measles-mumps vaccine, unspecified",True,,,,,
VAC0624,M-M-Vax,False,,,,,
VAC0625,MORATEN,False,CVX-05,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0626,MoRu Viraten,False,CVX-04,"Measles-Rubella vaccine, unspecified",True,12,0
VAC0627,MORUMAN,False,CVX-05,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0628,Immravax,False,CVX-03,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0631,MENINVACTKIT,False,CVX-103,"Meningococcal conjugate vaccine C, unspecified",True,11,0
VAC0632,OPVERO,False,CVX-02,"OPV 1-2-3, unspecified",True,13,0
VAC0632,OPVERO,False,CVX-179,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC0632,OPVERO,False,CVX-182,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC0632,OPVERO,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC0633,ZABDENO,False,CVX-214,"Ebola vaccine, unspecified",True,6,0
VAC0634,MVABEA,False,CVX-214,"Ebola vaccine, unspecified",True,6,0
VAC0635,PREFLUCEL,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0635,PREFLUCEL,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0635,PREFLUCEL,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0635,PREFLUCEL,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0636,FLUMIST QUADRIVALENT,False,CVX-149,"Live attenuated quadrivalent influenza vaccine, unspecified",True,3,0
VAC0636,FLUMIST QUADRIVALENT,False,CVX-151,"Influenza vaccine, live attenuated, unspecified",False,,
VAC0636,FLUMIST QUADRIVALENT,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0637,IPAD DT,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0638,IPAD POLIO,False,CVX-10,"Inactivated Polio vaccine, unspecified",True,18,0
VAC0638,IPAD POLIO,False,CVX-324,"Inactivated Polio vaccine, unspecified",True,18,0
VAC0638,IPAD POLIO,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC0639,ADACEL POLIO,False,,,,,
VAC0640,TRITANRIX HepB+Hib,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC0640,TRITANRIX HepB+Hib,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC0641,GLOBORIX,False,,,,,
VAC0642,FLUZONE HIGH-DOSE QUADRIVALENT,False,CVX-197,"Inactivated quadrivalent influenza vaccine, high dose, unspecified",True,4,0
VAC0642,FLUZONE HIGH-DOSE QUADRIVALENT,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0642,FLUZONE HIGH-DOSE QUADRIVALENT,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0643,"Meningococcal ACWY conjugate vaccine, unspecified",True,CVX-114,"Meningococcal ACWY conjugate vaccine, unspecified",True,4,2
VAC0643,"Meningococcal ACWY conjugate vaccine, unspecified",True,CVX-147,"Meningococcal ACWY conjugate vaccine, unspecified",True,4,2
VAC0644,QDENGA,False,CVX-56,"Dengue vaccine, unspecified",True,5,0
VAC0645,IMMU ORR,False,CVX-03,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0646,CECOLIN,False,CVX-118,"HPV vaccine bivalent, unspecified",True,3,0
VAC0646,CECOLIN,False,CVX-137,HPV Vaccine,False,,
VAC0647,ROTASIIL,False,CVX-122,"Rotavirus vaccine, unspecified",True,4,0
VAC0648,"COVID-19 vaccine, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,2
VAC0648,"COVID-19 vaccine, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,2
VAC0649,EFLUELDA TETRA,False,CVX-197,"Inactivated quadrivalent influenza vaccine, high dose, unspecified",True,4,0
VAC0649,EFLUELDA TETRA,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0649,EFLUELDA TETRA,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0650,VAXZEVRIA ASTRAZENECA,False,CVX-210,"Non-replicating viral vector COVID-19 vaccine, chimpanzee adenovirus ChadOx1 encoding the SARS-CoV-2 spike protein",True,6,0
VAC0650,VAXZEVRIA ASTRAZENECA,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0650,VAXZEVRIA ASTRAZENECA,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0651,CORONAVAC COVID-19 VACCINE,False,CVX-511,CORONAVAC COVID-19 VACCINE,True,1,1
VAC0651,CORONAVAC COVID-19 VACCINE,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0651,CORONAVAC COVID-19 VACCINE,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0652,CONVIDECIA,False,CVX-506,CONVIDECIA,True,1,1
VAC0652,CONVIDECIA,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0652,CONVIDECIA,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0653,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,CVX-193,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,3,1
VAC0653,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,CVX-104,"Combined hepatitis A and hepatitis B vaccine, unspecified",False,,
VAC0654,"Hepatitis A + Hepatitis B vaccine Adult, unspecified",True,CVX-104,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC0655,"Diphtheria vaccine, unspecified",True,,,,,
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,CVX-207,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, original virus, 100 micrograms, unspecified",True,2,0
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0657,SINOPHARM WUHAN COVID-19 VACCINE,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0657,SINOPHARM WUHAN COVID-19 VACCINE,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CVX-208,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,3,0
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CVX-217,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,3,0
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CVX-309,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,3,0
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0659,ZIFIVAX ANHUI COVID-19 VACCINE,False,CVX-507,ZIFIVAX ANHUI COVID-19 VACCINE,True,1,2
VAC0659,ZIFIVAX ANHUI COVID-19 VACCINE,False,CVX-513,ZIFIVAX ANHUI COVID-19 VACCINE,True,1,2
VAC0659,ZIFIVAX ANHUI COVID-19 VACCINE,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0659,ZIFIVAX ANHUI COVID-19 VACCINE,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0660,CHINESE-IMB-INACTIVATED-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0660,CHINESE-IMB-INACTIVATED-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0661,INOVIO-DNA-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0661,INOVIO-DNA-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0662,OSAKA-DNA-COVID / AG0301-COVID19,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0662,OSAKA-DNA-COVID / AG0301-COVID19,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0663,CADILA-DNA-COVID,False,CVX-514,CADILA-DNA-COVID,True,1,1
VAC0663,CADILA-DNA-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0663,CADILA-DNA-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0664,GX-19-DNA-Covid,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0664,GX-19-DNA-Covid,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0665,COVAXIN BHARAT BIOTECH COVID-19 VACCINE,False,CVX-502,COVAXIN BHARAT BIOTECH COVID-19 VACCINE,True,1,1
VAC0665,COVAXIN BHARAT BIOTECH COVID-19 VACCINE,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0665,COVAXIN BHARAT BIOTECH COVID-19 VACCINE,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,CVX-212,"COVID-19 vaccine with non-replicating viral vector, adenovirus 26 encoding the spike protein of SARS-CoV-2, unspecified",True,2,0
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0667,NUVAXOVID,False,CVX-211,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,7,0
VAC0667,NUVAXOVID,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0667,NUVAXOVID,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0668,KENTUCKY-RBD-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0668,KENTUCKY-RBD-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0669,ARCTURUS-RNA-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0669,ARCTURUS-RNA-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0670,SPOUTNIK V,False,CVX-505,SPOUTNIK V,True,1,1
VAC0670,SPOUTNIK V,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0670,SPOUTNIK V,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0671,CLOVER-SPIKE-SCB-2019-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0671,CLOVER-SPIKE-SCB-2019-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0672,VAXINE-SPIKE-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0672,VAXINE-SPIKE-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0673,QUEENSLAND-SPIKE-MF59-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0673,QUEENSLAND-SPIKE-MF59-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0674,PASTEUR-MSD MEASLES VECTOR COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0674,PASTEUR-MSD MEASLES VECTOR COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0675,IMPERIAL-COLLEGE-RNA-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0675,IMPERIAL-COLLEGE-RNA-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0676,CUREVAC-RNA-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0676,CUREVAC-RNA-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0677,CHINESE-PLA-ARN-Covid,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0677,CHINESE-PLA-ARN-Covid,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0678,Medicago-VLP-Covid,False,CVX-512,Medicago-VLP-Covid,True,1,1
VAC0678,Medicago-VLP-Covid,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0678,Medicago-VLP-Covid,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0679,MEDIGEN-S-2P-CpH1018-COVID,False,CVX-515,MEDIGEN-S-2P-CpH1018-COVID,True,1,1
VAC0679,MEDIGEN-S-2P-CpH1018-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0679,MEDIGEN-S-2P-CpH1018-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0680,COVILO SINOPHARM COVID-19 VACCINE,False,CVX-510,COVILO SINOPHARM COVID-19 VACCINE,True,1,1
VAC0680,COVILO SINOPHARM COVID-19 VACCINE,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0680,COVILO SINOPHARM COVID-19 VACCINE,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0681,GRAD-COV2 COVID-19 VACCINE REITHERA,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0681,GRAD-COV2 COVID-19 VACCINE REITHERA,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0682,FLUQUADRI,False,CVX-150,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CVX-158,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CVX-166,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CVX-205,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0682,FLUQUADRI,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0683,EPIVACCORONA,False,CVX-509,EPIVACCORONA,True,1,1
VAC0683,EPIVACCORONA,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0683,EPIVACCORONA,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0684,QAZVAC,False,CVX-501,QAZVAC,True,1,1
VAC0684,QAZVAC,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0684,QAZVAC,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0685,VIDPREVTYN BETA,False,CVX-521,VIDPREVTYN BETA,True,1,1
VAC0685,VIDPREVTYN BETA,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0685,VIDPREVTYN BETA,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0686,MULTI-PEPTIDE-pVAC-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0686,MULTI-PEPTIDE-pVAC-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0687,UB-612 COVID-19 Vaccine,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0687,UB-612 COVID-19 Vaccine,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0688,INTRANASAL FLU-BASED RBD DelNS1-2019-nCoV-RBD-OPT1 COVID-19 Vaccine,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0688,INTRANASAL FLU-BASED RBD DelNS1-2019-nCoV-RBD-OPT1 COVID-19 Vaccine,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0689,CHINESE-RECOMBINANT-Sf9-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0689,CHINESE-RECOMBINANT-Sf9-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0690,CHINESE-AD5-NCOV-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0690,CHINESE-AD5-NCOV-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0691,FINLAY-FR-1,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0691,FINLAY-FR-1,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0692,COVAXX,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0692,COVAXX,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0693,VXA-COV2-1-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0693,VXA-COV2-1-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0694,LMU-MVA-SARS-2-S-COVID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0694,LMU-MVA-SARS-2-S-COVID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0695,RBD-HBsAg-VLPs-Covid,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0695,RBD-HBsAg-VLPs-Covid,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0696,KCONVAC MINHAI COVID-19 VACCINE,False,CVX-516,KCONVAC MINHAI COVID-19 VACCINE,True,1,1
VAC0696,KCONVAC MINHAI COVID-19 VACCINE,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0696,KCONVAC MINHAI COVID-19 VACCINE,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0697,V590 (COVID-19),False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0697,V590 (COVID-19),False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0698,hAd5-COVID-19,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0698,hAd5-COVID-19,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0699,IIBR's RECOMBINANT VSV-DeltaG-spike VACCINE,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0699,IIBR's RECOMBINANT VSV-DeltaG-spike VACCINE,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0701,BACTRL-SPIKE,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0701,BACTRL-SPIKE,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0702,RRBD PRODUCED IN CHO-CELL CHEMICALLY CONJUGATE TO TETANUS TOXOID,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0702,RRBD PRODUCED IN CHO-CELL CHEMICALLY CONJUGATE TO TETANUS TOXOID,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0703,ADJUVANTED PROTEIN SUBUNIT (RBD),False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0703,ADJUVANTED PROTEIN SUBUNIT (RBD),False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0705,INFLUSPLIT TETRA,False,CVX-150,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CVX-158,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CVX-166,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CVX-205,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0705,INFLUSPLIT TETRA,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0706,FLUZONE QUADRIVALENT,False,CVX-150,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CVX-158,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CVX-166,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CVX-205,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0706,FLUZONE QUADRIVALENT,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0707,CORONAVIRUS SARS-CoV-2 INACTIVÉ,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0707,CORONAVIRUS SARS-CoV-2 INACTIVÉ,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0708,CORVAX12,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0708,CORVAX12,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0709,COVI-VAC,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC0709,COVI-VAC,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC0710,COVID-19 mRNA VACCINE BNT162b2,False,CVX-208,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,3,0
VAC0710,COVID-19 mRNA VACCINE BNT162b2,False,CVX-217,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,3,0
VAC0710,COVID-19 mRNA VACCINE BNT162b2,False,CVX-309,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,3,0
VAC0710,COVID-19 mRNA VACCINE BNT162b2,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0710,COVID-19 mRNA VACCINE BNT162b2,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC0711,"Typhoid conjugate vaccine, unspecified",True,CVX-190,"Typhoid conjugate vaccine, unspecified",True,6,1
VAC0711,"Typhoid conjugate vaccine, unspecified",True,CVX-91,"Typhoid vaccine, unspecified",False,,
VAC0712,"Typhoid-hepatitis A vaccine, unspecified",True,,,,,
VAC0713,"Typhoid polysaccharide vaccine, unspecified",True,CVX-101,"Typhoid polysaccharide vaccine, unspecified",True,7,2
VAC0713,"Typhoid polysaccharide vaccine, unspecified",True,CVX-41,"Typhoid polysaccharide vaccine, unspecified",True,7,2
VAC0713,"Typhoid polysaccharide vaccine, unspecified",True,CVX-91,"Typhoid vaccine, unspecified",False,,
VAC0714,"VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA",False,CVX-518,"VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA",True,1,1
VAC0714,"VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA",False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC0714,"VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA",False,CVX-500,"COVID-19 vaccine, unspecified",False,,
