NUVA,NUVA label,IsAbstract,CPT,CPT label,Best,Blur,Equiv
VAC0562,INFLUVAC TETRA,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0562,INFLUVAC TETRA,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0562,INFLUVAC TETRA,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0562,INFLUVAC TETRA,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0562,INFLUVAC TETRA,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0562,INFLUVAC TETRA,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0562,INFLUVAC TETRA,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0563,ALPHA-RIX-TETRA,False,CPT-90630,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0563,ALPHA-RIX-TETRA,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0563,ALPHA-RIX-TETRA,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0563,ALPHA-RIX-TETRA,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0563,ALPHA-RIX-TETRA,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0563,ALPHA-RIX-TETRA,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0563,ALPHA-RIX-TETRA,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0563,ALPHA-RIX-TETRA,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0566,PNEUMOCOCCAL POLYSACCHARIDE VACCINE MSD,False,CPT-90732,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",True,11,0
VAC0567,SHINGRIX,False,,,,,
VAC0568,BOOSTRIX-POLIO,False,,,,,
VAC0569,INFANRIX-IPV,False,CPT-90696,"DTaPIPV vaccine, standard dose, unspecified",True,12,0
VAC0570,HIBERIX,False,CPT-90648,"Hib PRP-T conjugated vaccine, unspecified",True,10,0
VAC0570,HIBERIX,False,CPT-90737,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC0573,AGRIFLU,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0573,AGRIFLU,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0573,AGRIFLU,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0573,AGRIFLU,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0573,AGRIFLU,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0574,Td POLIO ADSORBED,False,,,,,
VAC0575,FSME-IMMUN,False,,,,,
VAC0576,FLUVIRAL,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0576,FLUVIRAL,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0576,FLUVIRAL,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0576,FLUVIRAL,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0576,FLUVIRAL,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0577,TRIPACEL HYBRID,False,CPT-90700,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0577,TRIPACEL HYBRID,False,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0578,INFANRIX-HIB,False,CPT-90721,"DTaPHib vaccine, unspecified",True,6,0
VAC0578,INFANRIX-HIB,False,CPT-90720,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC0579,CLAIRYG 50 mg/mL,False,CPT-90281,"Measles immunoglobulin, unspecified",True,4,0
VAC0579,CLAIRYG 50 mg/mL,False,CPT-90283,"Measles immunoglobulin, unspecified",True,4,0
VAC0579,CLAIRYG 50 mg/mL,False,CPT-90741,"Measles immunoglobulin, unspecified",True,4,0
VAC0580,CLAIRYG,False,CPT-90281,"Measles immunoglobulin, unspecified",True,4,0
VAC0580,CLAIRYG,False,CPT-90283,"Measles immunoglobulin, unspecified",True,4,0
VAC0580,CLAIRYG,False,CPT-90741,"Measles immunoglobulin, unspecified",True,4,0
VAC0582,TRUMENBA,False,CPT-90621,"Multicomponent meningococcal B vaccine, unspecified",True,4,0
VAC0585,"TdapIPV - Diphtheria-Tetanus-Pertussis-Polio vaccine, low dose, unspecified",True,,,,,
VAC0586,ERVEBO,False,CPT-90758,ERVEBO,True,1,1
VAC0590,VACCIN BCG AJVACCINES,False,CPT-90585,"BCG vaccine, unspecified",True,19,0
VAC0590,VACCIN BCG AJVACCINES,False,CPT-90728,"BCG vaccine, unspecified",True,19,0
VAC0591,VIVAXIM,False,,,,,
VAC0592,SPEEDA,False,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC0592,SPEEDA,False,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC0592,SPEEDA,False,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC0593,VERORAB,False,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC0593,VERORAB,False,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC0593,VERORAB,False,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC0594,MENQUADFI,False,CPT-90734,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC0595,FLUCELVAX TETRA,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC0595,FLUCELVAX TETRA,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC0595,FLUCELVAX TETRA,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC0596,"DTaPHibHepB pentavalent vaccine, unspecified",True,,,,,
VAC0598,"DTwPHibHepB pentavalent vaccine, unspecified",True,,,,,
VAC0599,"DTPerHibHepB pentavalent vaccine, unspecified",True,,,,,
VAC0600,"OPV bivalent 1-3, unspecified",True,CPT-90712,"Monovalent oral polio vaccine - type unknown, unspecified",True,29,0
VAC0601,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,1
VAC0602,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,CPT-90700,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,1
VAC0602,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0603,COMVAC3,False,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0610,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,CPT-90715,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,8,1
VAC0611,SHAN-5,False,,,,,
VAC0612,DTP-vax FINLAY,False,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0613,BORYUNG DTap VACCINE,False,CPT-90700,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0613,BORYUNG DTap VACCINE,False,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0614,TDAPBOOSTER AJ VACCINES,False,CPT-90715,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,8,0
VAC0615,VACCIN T.P. PASTEUR,False,,,,,
VAC0620,IXCHIQ,False,,,,,
VAC0621,MENC VACCINE FUNED,False,,,,,
VAC0622,EOLARIX,False,CPT-90708,"Measles-Rubella vaccine, unspecified",True,12,0
VAC0623,"Measles-mumps vaccine, unspecified",True,,,,,
VAC0624,M-M-Vax,False,,,,,
VAC0625,MORATEN,False,CPT-90705,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0626,MoRu Viraten,False,CPT-90708,"Measles-Rubella vaccine, unspecified",True,12,0
VAC0627,MORUMAN,False,CPT-90705,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0628,Immravax,False,CPT-90707,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0631,MENINVACTKIT,False,,,,,
VAC0632,OPVERO,False,CPT-90712,"Monovalent oral polio vaccine - type unknown, unspecified",True,29,0
VAC0633,ZABDENO,False,,,,,
VAC0634,MVABEA,False,,,,,
VAC0635,PREFLUCEL,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0635,PREFLUCEL,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0635,PREFLUCEL,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0635,PREFLUCEL,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0635,PREFLUCEL,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0636,FLUMIST QUADRIVALENT,False,CPT-90672,FLUMIST QUADRIVALENT,True,1,1
VAC0636,FLUMIST QUADRIVALENT,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0636,FLUMIST QUADRIVALENT,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0636,FLUMIST QUADRIVALENT,False,CPT-90660,"Influenza vaccine, live attenuated, unspecified",False,,
VAC0636,FLUMIST QUADRIVALENT,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0637,IPAD DT,False,CPT-90702,"DT vaccine, unspecified",True,28,0
VAC0638,IPAD POLIO,False,CPT-90713,"Inactivated Polio vaccine, unspecified",True,18,0
VAC0639,ADACEL POLIO,False,,,,,
VAC0640,TRITANRIX HepB+Hib,False,,,,,
VAC0641,GLOBORIX,False,,,,,
VAC0642,FLUZONE HIGH-DOSE QUADRIVALENT,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC0642,FLUZONE HIGH-DOSE QUADRIVALENT,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC0642,FLUZONE HIGH-DOSE QUADRIVALENT,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC0643,"Meningococcal ACWY conjugate vaccine, unspecified",True,CPT-90734,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,1
VAC0644,QDENGA,False,,,,,
VAC0645,IMMU ORR,False,CPT-90707,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0646,CECOLIN,False,CPT-90650,"HPV vaccine bivalent, unspecified",True,3,0
VAC0647,ROTASIIL,False,,,,,
VAC0648,"COVID-19 vaccine, unspecified",True,,,,,
VAC0649,EFLUELDA TETRA,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC0649,EFLUELDA TETRA,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC0649,EFLUELDA TETRA,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC0650,VAXZEVRIA ASTRAZENECA,False,CPT-91302,VAXZEVRIA ASTRAZENECA,True,1,1
VAC0651,CORONAVAC COVID-19 VACCINE,False,,,,,
VAC0652,CONVIDECIA,False,,,,,
VAC0653,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,CPT-90619,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,3,2
VAC0653,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,CPT-90634,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,3,2
VAC0653,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,CPT-90636,"Combined hepatitis A and hepatitis B vaccine, unspecified",False,,
VAC0654,"Hepatitis A + Hepatitis B vaccine Adult, unspecified",True,CPT-90636,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC0655,"Diphtheria vaccine, unspecified",True,,,,,
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,CPT-91301,"SPIKEVAX 0,2 mg/mL MODERNA",True,1,2
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,CPT-91306,"SPIKEVAX 0,2 mg/mL MODERNA",True,1,2
VAC0657,SINOPHARM WUHAN COVID-19 VACCINE,False,,,,,
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CPT-91300,COMIRNATY 30 µg BIONTECH-PFIZER,True,1,3
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CPT-91305,COMIRNATY 30 µg BIONTECH-PFIZER,True,1,3
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CPT-91308,COMIRNATY 30 µg BIONTECH-PFIZER,True,1,3
VAC0659,ZIFIVAX ANHUI COVID-19 VACCINE,False,,,,,
VAC0660,CHINESE-IMB-INACTIVATED-COVID,False,,,,,
VAC0661,INOVIO-DNA-COVID,False,,,,,
VAC0662,OSAKA-DNA-COVID / AG0301-COVID19,False,,,,,
VAC0663,CADILA-DNA-COVID,False,,,,,
VAC0664,GX-19-DNA-Covid,False,,,,,
VAC0665,COVAXIN BHARAT BIOTECH COVID-19 VACCINE,False,,,,,
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,CPT-91303,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),True,1,1
VAC0667,NUVAXOVID,False,,,,,
VAC0668,KENTUCKY-RBD-COVID,False,,,,,
VAC0669,ARCTURUS-RNA-COVID,False,,,,,
VAC0670,SPOUTNIK V,False,,,,,
VAC0671,CLOVER-SPIKE-SCB-2019-COVID,False,,,,,
VAC0672,VAXINE-SPIKE-COVID,False,,,,,
VAC0673,QUEENSLAND-SPIKE-MF59-COVID,False,,,,,
VAC0674,PASTEUR-MSD MEASLES VECTOR COVID,False,,,,,
VAC0675,IMPERIAL-COLLEGE-RNA-COVID,False,,,,,
VAC0676,CUREVAC-RNA-COVID,False,,,,,
VAC0677,CHINESE-PLA-ARN-Covid,False,,,,,
VAC0678,Medicago-VLP-Covid,False,,,,,
VAC0679,MEDIGEN-S-2P-CpH1018-COVID,False,,,,,
VAC0680,COVILO SINOPHARM COVID-19 VACCINE,False,,,,,
VAC0681,GRAD-COV2 COVID-19 VACCINE REITHERA,False,,,,,
VAC0682,FLUQUADRI,False,CPT-90630,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0682,FLUQUADRI,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0682,FLUQUADRI,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0682,FLUQUADRI,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0683,EPIVACCORONA,False,,,,,
VAC0684,QAZVAC,False,,,,,
VAC0685,VIDPREVTYN BETA,False,CPT-91310,VIDPREVTYN BETA,True,1,1
VAC0686,MULTI-PEPTIDE-pVAC-COVID,False,,,,,
VAC0687,UB-612 COVID-19 Vaccine,False,,,,,
VAC0688,INTRANASAL FLU-BASED RBD DelNS1-2019-nCoV-RBD-OPT1 COVID-19 Vaccine,False,,,,,
VAC0689,CHINESE-RECOMBINANT-Sf9-COVID,False,,,,,
VAC0690,CHINESE-AD5-NCOV-COVID,False,,,,,
VAC0691,FINLAY-FR-1,False,,,,,
VAC0692,COVAXX,False,,,,,
VAC0693,VXA-COV2-1-COVID,False,,,,,
VAC0694,LMU-MVA-SARS-2-S-COVID,False,,,,,
VAC0695,RBD-HBsAg-VLPs-Covid,False,,,,,
VAC0696,KCONVAC MINHAI COVID-19 VACCINE,False,,,,,
VAC0697,V590 (COVID-19),False,,,,,
VAC0698,hAd5-COVID-19,False,,,,,
VAC0699,IIBR's RECOMBINANT VSV-DeltaG-spike VACCINE,False,,,,,
VAC0701,BACTRL-SPIKE,False,,,,,
VAC0702,RRBD PRODUCED IN CHO-CELL CHEMICALLY CONJUGATE TO TETANUS TOXOID,False,,,,,
VAC0703,ADJUVANTED PROTEIN SUBUNIT (RBD),False,,,,,
VAC0705,INFLUSPLIT TETRA,False,CPT-90630,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0705,INFLUSPLIT TETRA,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0705,INFLUSPLIT TETRA,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0705,INFLUSPLIT TETRA,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0706,FLUZONE QUADRIVALENT,False,CPT-90630,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0706,FLUZONE QUADRIVALENT,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0706,FLUZONE QUADRIVALENT,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0706,FLUZONE QUADRIVALENT,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0707,CORONAVIRUS SARS-CoV-2 INACTIVÉ,False,,,,,
VAC0708,CORVAX12,False,,,,,
VAC0709,COVI-VAC,False,,,,,
VAC0710,COVID-19 mRNA VACCINE BNT162b2,False,,,,,
VAC0711,"Typhoid conjugate vaccine, unspecified",True,,,,,
VAC0712,"Typhoid-hepatitis A vaccine, unspecified",True,,,,,
VAC0713,"Typhoid polysaccharide vaccine, unspecified",True,CPT-90691,"Typhoid polysaccharide vaccine, unspecified",True,7,1
VAC0714,"VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA",False,,,,,
VAC0715,ERUCOV-VAC,False,,,,,
VAC0716,SARS-COV-2-RBD-FC FUSION PROTEIN,False,,,,,
VAC0717,CIGB-669,False,,,,,
VAC0718,CIGB-66,False,,,,,
VAC0719,NANOCOVAX,False,,,,,
VAC0720,S-268019,False,,,,,
VAC0721,ADIMRSC-2F,False,,,,,
VAC0722,COVIGENIX VAX-001,False,,,,,
VAC0723,GLS-5310,False,,,,,
VAC0724,CHULACOV19,False,,,,,
VAC0725,COH04S1,False,,,,,
VAC0726,ADCOVID,False,,,,,
VAC0727,ADCLD-COV19,False,,,,,
VAC0728,aAPC COVID-19 VACCINE,False,,,,,
VAC0729,LV-SMENP-DC vaccine,False,,,,,
VAC0730,DENDRITIC CELL AV-COVID-19 VACCINE,False,,,,,
VAC0731,DITANRIX,False,CPT-90714,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC0732,COVAC-1 - COVAC-2,False,,,,,
VAC0733,HEPLISAV-B,False,CPT-90739,HEPLISAV-B,True,1,1
VAC0733,HEPLISAV-B,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0733,HEPLISAV-B,False,CPT-90743,"Hepatitis B vaccine, monovalent, adult dose, unspecified",False,,
VAC0733,HEPLISAV-B,False,CPT-90746,"Hepatitis B vaccine, monovalent, adult dose, unspecified",False,,
VAC0734,POLIO BOOSTRIX,False,,,,,
VAC0735,POLIOINFANRIX,False,CPT-90696,"DTaPIPV vaccine, standard dose, unspecified",True,12,0
VAC0736,TRIAXIS POLIO,False,,,,,
VAC0737,GBP510,False,,,,,
VAC0739,RAZI COV PARS,False,,,,,
VAC0740,PTX-COVID19-B,False,,,,,
VAC0741,COVID-EVAX,False,,,,,
VAC0742,COVIGEN,False,,,,,
VAC0743,BBV154,False,,,,,
VAC0744,COVID-19 INACTIVATED VACCINE,False,,,,,
VAC0745,MF59 ADJUVANTED SARS-CoV-2 SCLAMP VACCINE,False,,,,,
VAC0752,COVISHIELD,False,,,,,
VAC0753,INACTIVATED SARS-COV-2 VACCINE FAKHRAVAC (MIVAC),False,,,,,
VAC0754,INACTIVATED KOCAK-19 INAKTIF ADJUVANT COVID-19 VACCINE,False,,,,,
VAC0755,ADJUVANTED INACTIVATED VACCINE AGAINST SARS-CoV-2,False,,,,,
VAC0756,MV-014-212,False,,,,,
VAC0757,NBP 2001,False,,,,,
VAC0758,SPFN COVID 19 VACCINE + AFLQ,False,,,,,
VAC0759,EUCORVAC-19,False,,,,,
VAC0760,RECOV,False,,,,,
VAC0761,V-01,False,,,,,
VAC0762,COV2 SAM (LNP) VACCINE,False,,,,,
VAC0763,mRNA-1273.351,False,,,,,
VAC0764,MRT5500,False,,,,,
VAC0765,DS-5670a,False,,,,,
VAC0766,HDT-301,False,,,,,
VAC0767,ChAdV68 SAM-LNP rS-TCE GRITSTONE ONCOLOGY COVID-19 VACCINE,False,,,,,
VAC0768,COVIVAC,False,,,,,
VAC0769,SC-Ad6-1,False,,,,,
VAC0770,NDV-HXP-S,False,,,,,
VAC0771,VBI-2902a,False,,,,,
VAC0772,SARS-CoV-2 VLP Vaccine,False,,,,,
VAC0773,ABNCoV2,False,,,,,
VAC0774,"FSME-IMMUN 0,25 mL",False,,,,,
VAC0775,"DTwPHib, unspecified",True,CPT-90720,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",True,8,0
VAC0776,TETRABIK,False,CPT-90696,"DTaPIPV vaccine, standard dose, unspecified",True,12,0
VAC0777,ADJUPANRIX,False,,,,,
VAC0778,VAXCHORA,False,CPT-90625,"Live attenuated cholera vaccine, unspecified",True,4,0
VAC0778,VAXCHORA,False,CPT-90725,"Cholera vaccine, unspecified",False,,
VAC0779,BATREVAC,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0779,BATREVAC,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0779,BATREVAC,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0779,BATREVAC,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0779,BATREVAC,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0780,VAXNEUVANCE,False,CPT-90671,VAXNEUVANCE,True,1,1
VAC0781,RABIVAC,False,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC0781,RABIVAC,False,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC0781,RABIVAC,False,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC0782,RASILVAX,False,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC0782,RASILVAX,False,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC0782,RASILVAX,False,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC0783,R-COVI,False,,,,,
VAC0784,PERTAGEN,False,,,,,
VAC0785,BOOSTAGEN,False,CPT-90715,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,8,0
VAC0786,PREVNAR 20,False,CPT-90677,PREVNAR 20,True,1,1
VAC0787,"Diphtheria-Tetanus-Rubella, unspecified",True,,,,,
VAC0788,"Hib-IPV, unspecified",True,,,,,
VAC0789,COMVAC4,False,,,,,
VAC0790,"Diphtheria-Tetanus-Hepatitis B vaccine, unspecified",True,,,,,
VAC0791,"Hexavalent vaccine DTPerHibPHepB - Diphtheria-Tetanus-Pertussis-Polio-Hib-Hepatitis B vaccine, unspecified",True,,,,,
VAC0792,"Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B pentavalent vaccine, unspecified",True,CPT-90723,"Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B pentavalent vaccine, unspecified",True,4,1
VAC0793,TETADIF,False,CPT-90714,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC0794,"T-igT, unspecified",True,,,,,
VAC0795,"Acellular pertussis vaccine, unspecified",True,,,,,
VAC0796,"Pertussis vaccine, unspecified",True,,,,,
VAC0797,"Diph-T-aP/ap, unspecified",True,,,,,
VAC0798,"Hib-MeningoC vaccine, unspecified",True,,,,,
VAC0799,"DT-Hib vaccine, unspecified",True,,,,,
VAC0800,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",True,CPT-90720,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",True,8,1
VAC0801,"HepB-Hib, unspecified",True,CPT-90748,"HepB-Hib, unspecified",True,4,1
VAC0802,"Monovalent oral polio vaccine - type unknown, unspecified",True,CPT-90712,"Monovalent oral polio vaccine - type unknown, unspecified",True,29,1
VAC0803,Polio Sabin One and Three GSK,False,CPT-90712,"Monovalent oral polio vaccine - type unknown, unspecified",True,29,0
VAC0804,"Anthrax vaccine, unspecified",True,CPT-90581,"Anthrax vaccine, unspecified",True,7,1
VAC0805,"Whole-cell inactivated cholera vaccine, unspecified",True,CPT-90725,"Cholera vaccine, unspecified",True,17,0
VAC0806,"Live attenuated cholera vaccine, unspecified",True,CPT-90625,"Live attenuated cholera vaccine, unspecified",True,4,1
VAC0806,"Live attenuated cholera vaccine, unspecified",True,CPT-90725,"Cholera vaccine, unspecified",False,,
VAC0807,"Cholera-Typhoid inactivated vaccine, unspecified",True,,,,,
