NUVA,NUVA label,IsAbstract,ATC,ATC label,Best,Blur,Equiv
VAC1238,"Vaccine against hepatitis B and malaria, unspecified",True,,,,,
VAC1239,"15-valent Pneumococcus conjugate vaccine, unspecified",True,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1240,"4-component meningococcal B vaccine, unspecified",True,ATC-J07AH09,"Multicomponent meningococcal B vaccine, unspecified",True,5,0
VAC1241,"Shingles vaccine, varicella-zoster virus (VZV) surface glycoprotein E (gE), unspecified",True,ATC-J07BK03,"Subunit shingles vaccine, unspecified",True,3,0
VAC1242,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 25 micrograms",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1243,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 50 micrograms",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1244,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 30 micrograms",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1245,"ABCWY meningococcal vaccine, unspecified",True,,,,,
VAC1246,VACCIN COVID-GRIPPE ARN MRNA-1083,False,,,,,
VAC1247,"Hepatitis A vaccine, unspecified",True,,,,,
VAC1248,"Influenza/Covid 19 mRNA vaccine, unspecified",True,,,,,
VAC1249,"Flu vaccine, trivalent inactivated, high dose, intradermal use, unspecified",True,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1250,EUVICHOL-S,False,ATC-J07AE01,"Whole inactivated Cholera vaccine, unspecified",True,14,0
VAC1251,EUVICHOL-PLUS,False,ATC-J07AE01,"Whole inactivated Cholera vaccine, unspecified",True,14,0
VAC1252,JE-CV,False,ATC-J07BA03,"Live attenuated Japanese Encephalitis vaccine, unspecified",True,7,0
VAC1253,CHIMERIVAX-JE,False,ATC-J07BA03,"Live attenuated Japanese Encephalitis vaccine, unspecified",True,7,0
VAC1254,CAPVAXIVE,False,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1255,HEXASIIL,False,,,,,
VAC1256,"Hexavalent vaccine DTwPHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 15µg, unspecified",True,,,,,
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,ATC-J07AE01,"Whole inactivated Cholera vaccine, unspecified",True,14,0
VAC1258,COMIRNATY JN.1 30 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1259,COMIRNATY JN.1 10 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1260,COMIRNATY JN.1 3 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1261,NUVAXOVID JN.1,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1262,MRESVIA,False,,,,,
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1264,"A(H5) avian influenza vaccine, unspecified",True,,,,,
VAC1265,CLODIVAC,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1266,PENMENVY,False,,,,,
VAC1267,VIMKUNYA,False,,,,,
VAC1268,SPIKEVAX JN.1 50 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1271,TYT BIOMED,False,,,,,
VAC1272,PSEUDOVAC,False,,,,,
VAC1273,DT BIOMED,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1274,d BIOMED,False,ATC-J07AF01,"Diphtheria vaccine, unspecified",True,10,0
VAC1275,D BIOMED,False,ATC-J07AF01,"Diphtheria vaccine, unspecified",True,10,0
VAC1276,DTP BIOMED,False,ATC-J07AJ51,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC1277,"Vaccine against chikungunya, unspecified",True,,,,,
VAC1278,WALRINVAX,False,,,,,
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,ATC-J07AC01,"Anthrax vaccine, unspecified",True,7,0
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1281,PENTABIO,False,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1282,FLUBIO INFLUENZA HA,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1283,INDOVAC,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1284,NUSAGARD,False,ATC-J07BM01,"HPV vaccine quadrivalent, unspecified",True,5,0
VAC1285,NOPV2 BIO FARMA,False,ATC-J07BF01,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1286,VAKSIN COVID-19 BIO FARMA,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,ATC-J07BF03,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,ATC-J07BF04,"OPV bivalent 1-3, unspecified",True,5,0
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,ATC-J07BF01,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1290,MOPV1 BIO FARMA,False,ATC-J07BF01,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1291,MOPV2 BIO FARMA,False,ATC-J07BF01,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1292,BIO-TCV,False,,,,,
VAC1293,VAKSIN BCG KERING,False,ATC-J07AN01,"BCG vaccine, unspecified",True,19,0
VAC1294,BIO-TD,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1295,DT BIO FARMA,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1296,DTP BIO FARMA,False,ATC-J07AJ51,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC1297,TT BIO FARMA,False,ATC-J07AM01,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,ATC-J07AM01,"Tetanus vaccine, unspecified",True,36,0
VAC1299,BEVAC 10 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1300,BEVAC 20 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1301,BE Td,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1302,COMBE FIVE,False,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1303,VLA15,False,,,,,
VAC1304,BERAB,False,ATC-J07BG01,"Rabies vaccine, unspecified",True,32,0
VAC1305,MRBEV,False,ATC-J07BD53,"Measles-Rubella vaccine, unspecified",True,12,0
VAC1306,TYPHIBEV,False,,,,,
VAC1307,JEEV 6 µg,False,ATC-J07BA02,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1308,DT BIOLOGICAL E LTD,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1309,NOVEL ORAL (nOPV) TYPE 2 BIOLOGICAL E. LTD,False,ATC-J07BF01,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1310,SII TD-VAC,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1311,"Meningococcal ACWXY conjugate vaccine, unspecified",True,,,,,
VAC1312,TT SII,False,ATC-J07AM01,"Tetanus vaccine, unspecified",True,36,0
VAC1313,BCG SII,False,ATC-J07AN01,"BCG vaccine, unspecified",True,19,0
VAC1314,MEASLES SII,False,ATC-J07BD01,"Live attenuated measles vaccine, unspecified",True,25,0
VAC1315,MUMPS SII,False,ATC-J07BE01,"Mumps vaccine, unspecified",True,12,0
VAC1316,RUBELLA SII,False,ATC-J07BJ01,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC1317,CERVAVAC,False,ATC-J07BM01,"HPV vaccine quadrivalent, unspecified",True,5,0
VAC1318,"DIPHTHERIA, TETANUS, PERTUSSIS AND HEPATITIS B SII",False,ATC-J07CA05,"Diphtheria-Tetanus-Pertussis-Hepatitis B vaccine, unspecified",True,7,0
VAC1319,"DIPHTHERIA, TETANUS, PERTUSSIS AND HAEMOPHILUS INFLUENZAE B SII",False,ATC-J07AG51,"DTwPHib, unspecified",True,7,0
VAC1319,"DIPHTHERIA, TETANUS, PERTUSSIS AND HAEMOPHILUS INFLUENZAE B SII",False,ATC-J07AG52,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC1320,"DIPHTHERIA, TETANUS, PERTUSSIS, HEPATITIS B AND HAEMOPHILUS INFLUENZAE B SII",False,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1321,HAEMOPHILUS INFLUENZAE B SII,False,ATC-J07AG01,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC1322,PNEUMOSIL,False,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1323,MENFIVE,False,,,,,
VAC1324,NASOVAC-S,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1325,GENEVAC-B 10 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1326,GENEVAC-B 20 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1327,HEPATITIS B SII,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1328,TUBERVAC,False,ATC-J07AN01,"BCG vaccine, unspecified",True,19,0
VAC1329,FLU-M,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1330,FLU-M TETRA,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1331,CELLDEMIC,False,,,,,
VAC1332,COMIRNATY KP.2 3 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1333,COMIRNATY KP.2 10 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1334,COMIRNATY KP.2 30 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1335,INCELLIPAN,False,,,,,
VAC1336,KOSTAIVE,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1337,CONVACELL,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1338,ZOONOTIC,False,,,,,
VAC1339,BIMERVAX XBB.1.16,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1340,"SPIKEVAX BA.1 0,1 mg/mL dose 50 µg",False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1341,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, unspecified dose",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1342,IPVAX,False,ATC-J07BF03,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1343,BORYUNG CELL CULTURE-DERIVED JAPANESE ENCEPHALITIS VACCINE,False,ATC-J07BA02,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1344,BORYUNG JAPANESE ENCEPHALITIS VACCINE,False,ATC-J07BA02,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1345,ZEROTYPH,False,ATC-J07AP03,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC1346,FLU QUADRIVALENT MCV,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1347,EFLUELDA,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1348,TETANA,False,ATC-J07AM01,"Tetanus vaccine, unspecified",True,36,0
VAC1349,TY BIOMED,False,ATC-J07AP02,"Inactivated Typhoid vaccine, unspecified",True,5,0
VAC1350,T SIS BIOMED,False,ATC-J07AM01,"Tetanus vaccine, unspecified",True,36,0
VAC1351,TETANA PRO,False,ATC-J07AM01,"Tetanus vaccine, unspecified",True,36,0
VAC1352,TERATECT,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1353,IL-YANG FLU VACCINE,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1354,EUFORVAC,False,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1355,EUPENTA,False,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1356,EUVAX B 10 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1357,EUPOLIO,False,ATC-J07BF03,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1358,SKYCELLFLU QUADRIVALENT,False,,,,,
VAC1359,SKYCELLFLU TRIVALENT,False,,,,,
VAC1360,HEPAMUNE B 10 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1361,HEPAMUNE B 20 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1362,SK TD,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1363,HEPAVAX-GENE B 10 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1364,BIOHIB,False,ATC-J07AG01,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC1365,COMVAC5,False,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1366,HILLCHOL,False,ATC-J07AE01,"Whole inactivated Cholera vaccine, unspecified",True,14,0
VAC1367,HNVAC,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1368,INCOVACC,False,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1369,INDIRAB,False,ATC-J07BG01,"Rabies vaccine, unspecified",True,32,0
VAC1370,JENVAC,False,ATC-J07BA02,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1371,REVAC-B MCF,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1372,ROTAVAC,False,ATC-J07BH01,"Rotavirus vaccine, unspecified",True,7,0
VAC1373,ROTAVAC 5D,False,ATC-J07BH01,"Rotavirus vaccine, unspecified",True,7,0
VAC1374,TYPBAR-TCV,False,,,,,
VAC1375,TWINRAB,False,ATC-J06BB05,"Rabies immunoglobulin, unspecified",True,11,0
VAC1376,ZYCOV-D,False,,,,,
VAC1377,VAXIFLU-4,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1378,VACTYPH,False,ATC-J07AP03,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC1379,ZYVAC MMR,False,ATC-J07BD52,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC1380,ZYVAC TCV,False,,,,,
VAC1381,MEASLES AND RUBELLA VACCINE ZYDUS,False,ATC-J07BD51,"Measles-mumps vaccine, unspecified",True,9,0
VAC1382,SKYTYPHOID,False,,,,,
VAC1383,CYVAC,False,,,,,
VAC1384,BARYCELA,False,ATC-J07BK01,"Chickenpox vaccine, unspecified",True,9,0
VAC1385,GC FLU QUADRIVALENT,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1386,GCFLU,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1387,SINSAVAC,False,ATC-J07BL01,"Yellow fever vaccine, unspecified",True,7,0
VAC1388,BIVAC POLIO,False,ATC-J07BF04,"OPV bivalent 1-3, unspecified",True,5,0
VAC1388,BIVAC POLIO,False,ATC-J07BF01,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1389,INLIVE,False,,,,,
VAC1390,HEALIVE,False,ATC-J07BC02,"Inactivated hepatitis A vaccine, unspecified",True,18,0
VAC1391,BILIVE,False,ATC-J07BC20,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,9,0
VAC1392,23-VALENT SINOVAC,False,ATC-J07AL01,"Pneumococcal unconjugated polysaccharide vaccine, unspecified",True,17,0
VAC1393,PROVARIX,False,ATC-J07BK01,"Chickenpox vaccine, unspecified",True,9,0
VAC1394,POLIO SINOVAC VACCINE,False,ATC-J07BF03,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1395,MUMPS SINOVAC VACCINE,False,ATC-J07BE01,"Mumps vaccine, unspecified",True,12,0
VAC1396,ANFLU,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1397,PANFLU,False,,,,,
VAC1398,PANFLU.1,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1399,TERTRANFLU,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1400,SHANIPV,False,ATC-J07BF03,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1401,9-VALENT HPV VACCINE INNOVAX,False,ATC-J07BM03,"HPV vaccine nonavalent, unspecified",True,3,0
VAC1402,EASYSIX,False,,,,,
VAC1403,EASYFIVE-TT,False,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1404,EASYFOUR-TT,False,ATC-J07AG51,"DTwPHib, unspecified",True,7,0
VAC1404,EASYFOUR-TT,False,ATC-J07AG52,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC1405,EASYFOURPOL,False,ATC-J07CA06,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",True,21,0
VAC1406,SPUTNIK V,False,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1407,NOVOHIB,False,ATC-J07AG01,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC1408,ENIVACHB,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1409,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1410,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1411,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1412,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1413,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1414,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1415,Polyvalent vaccine against  pus bacterium Pseudomonas aeruginosa,True,,,,,
VAC1416,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1417,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1418,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1419,"Chikungunya VLP vaccine (recombinant, adsorbed)",True,,,,,
VAC1420,Single-stranded 5' capped mRNA encoding the Respiratory syncytial virus glycoprotein F stabilized in the prefusion conformation,True,,,,,
VAC1421,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1422,"COVID-19 protein subunit vaccine, recombinant N protein",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1423,Live attenuated influenza A(H1N1)pdm09 pandemic vaccine,True,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1424,"10-valent pneumococcal polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F",True,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1425,"Typhoid vaccine, Vi antigen conjugated to CRM197 protein",True,,,,,
VAC1426,Bivalent recombinant vaccine against human papillomavirus (types 16 and 18) (Pichia pastoris),True,,,,,
VAC1427,"Whole inactivated Japanese encephalitis vaccine, prepared in Vero cells, 6 micrograms",True,ATC-J07BA02,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1428,"COVID-19 vaccine, protein subunit, recombinant homodimeric RBD protein, Omicron variant XBB.1.16, with adjuvant (SQBA)",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1429,TETANEA,False,ATC-J06BB02,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1430,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 50 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1431,"RSV vaccine, unspecified",True,,,,,
VAC1432,"Argentine hemorrhagic fever vaccine, Junin virus, unspecified",True,,,,,
VAC1433,"Plague vaccine, unspecified",True,,,,,
VAC1434,"Meningococcal A vaccine, unspecified",True,,,,,
VAC1435,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,ATC-J07BG01,"Rabies vaccine, unspecified",True,32,0
VAC1436,"Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified",True,ATC-J07BG01,"Rabies vaccine, unspecified",True,32,0
VAC1437,"Meningococcal vaccine, monovalent, conjugate",True,,,,,
VAC1438,"Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted",True,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1439,"Meningococcal vaccine, polyvalent, conjugate polysaccharide",True,,,,,
VAC1440,"Influenza vaccine, quadrivalent, inactivated, fractionated or subunit, adjuvanted, normal dose",True,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1441,"Influenza vaccine, quadrivalent, inactivated, split or subunit, intradermal route, unspecified",True,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1442,"Influenza vaccine, quadrivalent, virosomal, unspecified",True,,,,,
VAC1443,"Influenza vaccine, trivalent, virosomal, unspecified",True,,,,,
VAC1444,"Influenza vaccine, trivalent, VLP, unspecified",True,ATC-J07BB04,"VLP influenza vaccine, unspecified",True,2,0
VAC1445,"Avian influenza vaccine, mRNA",True,,,,,
VAC1446,"Japanese encephalitis vaccine, inactivated, whole-virus, derived from Vero cells, 3 micrograms",True,ATC-J07BA02,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1447,VACCIN BCG SYNTHAVERSE,False,ATC-J07AN01,"BCG vaccine, unspecified",True,19,0
VAC1448,BCG VACCINE MERCK,False,ATC-J07AN01,"BCG vaccine, unspecified",True,19,0
VAC1449,DITANRIX-PEDIATRIC,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1450,HEPACARE,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1451,CHIROFLU,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1452,SCI-B-VAC,False,,,,,
VAC1453,INVIVAC,False,,,,,
VAC1454,PRIMAVAX,False,,,,,
VAC1455,MENGIVAC A + C,False,ATC-J07AH03,"Meningococcal A + C vaccine, unspecified",True,7,0
VAC1456,WYVAC,False,ATC-J07BG01,"Rabies vaccine, unspecified",True,32,0
VAC1457,TETRA-SOLGEN,False,ATC-J07CA02,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",True,26,0
VAC1458,TRIDIPIGEN,False,ATC-J07AJ51,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC1459,TRINFAGEN N0.1,False,ATC-J07CA01,"Diphtheria-Tetanus-Polio vaccine, unspecified",True,15,0
VAC1460,SOLGEN,False,ATC-J07AJ51,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC1461,DIFTET,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1462,PNU-IMUNE 14,False,ATC-J07AL01,"Pneumococcal unconjugated polysaccharide vaccine, unspecified",True,17,0
VAC1463,FREEZE-DRIED BCG VACCINE JAPAN,False,ATC-J07AN01,"BCG vaccine, unspecified",True,19,0
VAC1464,FLUBRON VACCINE,False,ATC-J07BB01,"Inactivated whole influenza vaccine, unspecified",True,3,0
VAC1465,PERDIPIGEN,False,,,,,
VAC1466,COMIRNATY LP.8.1 30 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1467,COMIRNATY LP.8.1 3 µg 6 MOIS-4 ANS,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1468,COMIRNATY LP.8.1 10 µg 5-11 ans,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1469,mNEXSPIKE,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1470,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 3 micrograms, paediatric dose (6 months-4 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1471,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1472,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 10 micrograms, paediatric dose (5-11 years)",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
